company_name,website_timestamp,preclinical_stage,drug_molecule,target,therapeutic_area,target_type,development_stage,small_molecules,small_molecules_keyword,small_molecules_source_url,peptides,peptides_keyword,peptides_source_url,proteins,proteins_keyword,proteins_source_url,antibodies,antibodies_keyword,antibodies_source_url,antibody_conjugates,antibody_conjugates_keyword,antibody_conjugates_source_url,fusion_proteins,fusion_proteins_keyword,fusion_proteins_source_url,nucleic_acid_therapeutics,nucleic_acid_therapeutics_keyword,nucleic_acid_therapeutics_source_url,gene_cell_therapies,gene_cell_therapies_keyword,gene_cell_therapies_source_url,vaccines,vaccines_keyword,vaccines_source_url,protein_degraders,protein_degraders_keyword,protein_degraders_source_url,other_modalities,other_modalities_keyword,other_modalities_source_url
aim immunotech inc,2025-10-15 13:14:25,Yes,Ampligen; Alferon N Injection,Not specified,oncology; infectious diseases; immunology,cytokine; other,Phase 2,No,,,No,,,Yes,Interferon Alfa-N3,https://www.linkedin.com/company/aimimmuno,No,,,No,,,No,,,Yes,large macromolecular RNA (ribonucleic acid) molecules,https://www.linkedin.com/company/aimimmuno,No,,,No,,,No,,,Yes,natural interferon to enhance the natural antiviral defense system,https://www.linkedin.com/company/aimimmuno
aptevo therapeutics inc,2025-09-16 19:04:01,No,APVO436; APVO452; APVO451,"CD123, Interleukin-3 receptor alpha chain; CD3, Cluster of Differentiation 3; PSMA, Prostate-Specific Membrane Antigen; CD40, Tumor Necrosis Factor Receptor Superfamily Member 5; Nectin-4, Poliovirus Receptor-Related Protein 4",oncology; hematology,immune checkpoint; cytokine; other,Phase 1,No,,,No,,,Yes,Protein Engineering,https://www.linkedin.com/company/aptevo-therapeutics-inc,Yes,Bispecific antibodies,https://www.linkedin.com/company/aptevo-therapeutics-inc,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Immune cell engagers (BiTEs),https://www.linkedin.com/company/aptevo-therapeutics-inc
cero therapeutics inc,2025-10-15 12:47:00,Yes,CER-1236,"TIM4L, T-cell Immunoglobulin and Mucin Domain-containing Protein 4 Ligand",oncology; hematology,immune checkpoint,Phase 1,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,"engineered cell therapies, Chimeric Engulfment Receptor T cells (CER-T), CAR-T therapy",https://www.linkedin.com/company/cero-therapeutics,No,,,No,,,No,,
uro-1 inc,"Error: Connection failed - HTTPSConnectionPool(host='www.ncbiotech.org', port",No,64 Cu-SAR-bisPSMA,"PSMA, Prostate-Specific Membrane Antigen",oncology,enzyme,Phase 3,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
bioeclipse therapeutics inc,"Error: Connection failed - HTTPSConnectionPool(host='www.cirm.ca.gov', port=4",No,CRX100,Not specified,oncology,cytokine; other,Phase 1,No,,,No,,,No,,,Yes,targeted immunotherapies,https://www.linkedin.com/company/bioeclipse-therapeutics-inc,No,,,No,,,No,,,Yes,cell therapies,https://www.linkedin.com/company/bioeclipse-therapeutics-inc,No,,,No,,,No,,
alopexx oncology llc (inactive),2018-06-30 14:06:43,Yes,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,Yes,"DI-Leu16-IL2 is a novel antibody-cytokine fusion protein (or immunocytokine) targeting the B cell antigen, CD20.",https://www.prnewswire.com/news-releases/alopexx-oncology-announces-licensing-agreement-with-beijing-shenogen-pharma-group-for-development-and-commercialization-of-novel-immunocytokine-for-the-treatment-of-b-cell-lymphomas-in-chinaasia-301016101.html,Yes,"DI-Leu16-IL2 is a de-immunized form of an anti-CD20 antibody, Leu16, genetically fused to the cytokine, interleukin 2 (IL2).",https://www.prnewswire.com/news-releases/provenance-biopharmaceuticals-corp-announces-8m-financing-arrangement-136096363.html,No,,,Yes,"DI-Leu16-IL2 is a novel antibody-cytokine fusion protein (or immunocytokine) targeting the B cell antigen, CD20.",https://www.prnewswire.com/news-releases/alopexx-oncology-announces-licensing-agreement-with-beijing-shenogen-pharma-group-for-development-and-commercialization-of-novel-immunocytokine-for-the-treatment-of-b-cell-lymphomas-in-chinaasia-301016101.html,No,,,No,,,Yes,"As a result of this vaccine-like effect, long-term anti-cancer activity should continue and future cancer cells could be destroyed even without the need for re-dosing.",https://www.prnewswire.com/news-releases/alopexx-oncology-announces-licensing-agreement-with-beijing-shenogen-pharma-group-for-development-and-commercialization-of-novel-immunocytokine-for-the-treatment-of-b-cell-lymphomas-in-chinaasia-301016101.html,No,,,No,,
thrombolytic science international llc,"Error: Connection failed - HTTPSConnectionPool(host='en.wikipedia.org', port=",No,HisproUK; tPA,Not specified,cardiovascular; CNS,enzyme,Phase 2,No,,,No,,,Yes,"mutant prourokinase, a recombinant fibrinolytic pro-enzyme",https://www.tsillc.net/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
bioatla inc,2025-09-08 19:04:45,No,Ozuriftamab Vedotin; Mecbotamab Vedotin; Evalstotug; BA3182,"ROR2, Receptor Tyrosine Kinase-like Orphan Receptor 2; AXL, AXL Receptor Tyrosine Kinase; CTLA-4, Cytotoxic T-Lymphocyte-Associated Protein 4; EpCAM, Epithelial Cell Adhesion Molecule; CD3, Cluster of Differentiation 3",oncology,kinases; kinases; immune checkpoint; other; other,Phase 2; Phase 2; Phase 2; Phase 1,No,,,No,,,Yes,protein evolution and engineering,https://www.linkedin.com/company/bioatla,Yes,monoclonal antibodies,https://www.linkedin.com/company/bioatla,Yes,CAB-ROR2-ADC,https://www.linkedin.com/company/bioatla,No,,,No,,,No,,,No,,,No,,,Yes,Bispecific T Cell Engager,https://www.linkedin.com/company/bioatla
phio pharmaceuticals corp,2025-10-08 17:54:28,No,PH-762,"PD-1, Programmed Cell Death Protein 1",oncology,immune checkpoint,Phase 1,No,,,No,,,No,,,No,,,No,,,No,,,Yes,INTASYL siRNA technology,https://www.linkedin.com/company/phio-pharmaceuticals-corp,No,,,No,,,No,,,No,,
silver creek pharmaceuticals inc,Error: Connection failed - 403 Client Error: Forbidden for url: https://www.c,No,Serplulimab; Vobramitamab duocarmazine; RYZ101,"PD-1, Programmed Death-1; B7-H3; SSTR2, Somatostatin Receptor Type 2",oncology,immune checkpoint; other; other,Phase III; Phase II; Phase I,No,,,No,,,Yes,Smart Growth Factor™ technology,https://www.linkedin.com/company/silver-creek-pharmaceuticals-inc-,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
conjupro biotherapeutics inc,"Error: Connection failed - HTTPSConnectionPool(host='tracxn.com', port=443): ",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
advaxis inc,"Error: Connection failed - HTTPSConnectionPool(host='www.iposcoop.com', port=",No,Not specified,Not specified,Not specified,Not specified,Not specified,Yes,small molecule therapeutics,https://public.com/stocks/adxs,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Listeria Monotygenes-based Immuno-Oncology Programs,https://public.com/stocks/adxs
advaxis,"Error: Connection failed - HTTPSConnectionPool(host='www.iposcoop.com', port=",Yes,ADXS-NEO; Advaxis-HOT,Neo-antigens; Tumor-associated antigens,oncology,other,Preclinical,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,multi-neoantigen vector (ADXS-503),https://www.precisionformedicine.com/news-feed/advaxis-presents-updated-clinical-and-immunogenicity-data-from-ongoing-phase-1/2-trial-of-adxs-503-in-metastatic-non-small-cell-lung-cancer-nsclc,No,,,Yes,Lm-based antigen delivery products,https://www.precisionformedicine.com/news-feed/advaxis-presents-updated-clinical-and-immunogenicity-data-from-ongoing-phase-1/2-trial-of-adxs-503-in-metastatic-non-small-cell-lung-cancer-nsclc
regenacy pharmaceuticals llc,Error: Connection failed - 403 Client Error: Forbidden for url: https://www.b,Yes,Ricolinostat,"HDAC6, Histone Deacetylase 6",neurology,enzyme,Phase 2,Yes,"Our lead compound ricolinostat (ACY-1215) is an oral, selective inhibitor of the microtubule modifying enzyme HDAC6",https://www.linkedin.com/company/regenacy-pharmaceuticals,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
expression therapeutics inc,"Error: Connection failed - HTTPSConnectionPool(host='www.sbir.gov', port=443)",Yes,OT-101,"TGF-β, Transforming Growth Factor Beta",oncology; inflammatory diseases,cytokine,Phase 3,No,,,No,,,Yes,recombinant proteins,https://www.qualio.com/customers/expression-therapeutics-case-study,No,,,No,,,No,,,No,,,Yes,"gene and cell therapy company developing novel, potentially curative, therapeutics",https://www.qualio.com/customers/expression-therapeutics-case-study,No,,,No,,,No,,
blueprint medicines corp,2025-06-02 09:49:46,No,AYVAKIT; BLU-808; elenestinib; BLU-222,"KIT, Proto-oncogene receptor tyrosine kinase",allergy; inflammation; oncology; hematology,kinases,Phase 3; Phase 1; Approved,Yes,"access to rare immunology disease medicine avapritinib, marketed as Ayvakit or Ayvakyt",https://www.investopedia.com/blueprint-medicines-stock-soars-as-biotech-agrees-to-over-9b-sanofi-takeover-11746204,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
kinoxis therapeutics pty ltd,Error: Connection failed - 403 Client Error: Forbidden for url: https://www.c,Yes,KNX100,Not specified,CNS; neuropsychiatric disorders; dementia; substance use disorders,other,Phase 2,Yes,"Kinoxis’ lead candidate, KNX100, is being developed for the treatment of behavioural and psychological symptoms in neuropsychiatric disorders",https://au.linkedin.com/company/kinoxis-therapeutics-pty-ltd,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
pinotbio inc,2023-05-21 00:00:00,Yes,Not specified,Not specified,Not specified,Not specified,Not specified,Yes,Medicinal Chemistry,https://www.linkedin.com/company/bionetix-inc/,No,,,No,,,No,,,Yes,ADC 제조 분석 및 팀리더,https://www.linkedin.com/company/bionetix-inc/,No,,,No,,,No,,,No,,,No,,,No,,
revelation biosciences inc,"Error: Connection failed - HTTPSConnectionPool(host='www.revbiosciences.com',",No,Gemini; PHAD,"HMGB-1, High Mobility Group Box Protein-1; LPS, Lipopolysaccharide",inflammatory diseases; infectious diseases; nephrology,cytokine; other,Phase 1,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
bioregen biomedical (changzhou) co ltd,"Error: Connection failed - HTTPSConnectionPool(host='www.cbinsights.com', por",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
rigenerand srl,Error: Connection failed - 403 Client Error: Forbidden for url: https://www.c,Yes,RR001,"Disease Name, Pancreatic Cancer",oncology,other,Phase 1,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,cell therapy products from induced pluripotent stem cells (iPSCs),https://www.labiotech.eu/trends-news/evotec-completes-acquisition-of-rigenerand/,No,,,No,,,No,,
mage biologics inc,"Error: Connection failed - HTTPSConnectionPool(host='tvm-capital.com', port=4",Yes,MB-001,"Disease Name, Ulcerative Colitis",gastroenterology,other,Phase 1,No,,,No,,,No,,,Yes,humanized monoclonal antibody (mAb) bioengineered for optimal potency and tissue penetration,https://www.labiotech.eu/trends-news/mage-bio-oral-antibody-therapy-ulcerative-colitis/,No,,,No,,,No,,,No,,,No,,,No,,,No,,
aribio,Error: Connection failed - HTTPSConnectionPool(host='www.pharmaceutical-techn,No,AR1001,"PDE5, Phosphodiesterase 5",CNS,enzyme,Phase 3,Yes,"AR1001, a promising Phase 3 Alzheimer's therapy",https://www.linkedin.com/company/aribio-official,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
orphan technologies ltd,"Error: Connection failed - HTTPSConnectionPool(host='tracxn.com', port=443): ",No,ELC-100; QRX003,"Neuroendocrine tumors; SPINK5, Serine Protease Inhibitor Kazal Type 5",oncology; rare diseases; dermatology,other; enzyme,Phase 1; Phase 2,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
affimed gmbh,Error: Connection failed - 403 Client Error: Forbidden for url: https://www.c,No,AFM13,"CD30, Tumor Necrosis Factor Receptor Superfamily Member 8",oncology,immune checkpoint,Phase 2,No,,,No,,,No,,,Yes,bispecific antibodies,https://de.linkedin.com/company/affimed-ag,No,,,No,,,No,,,Yes,NK cell therapies,https://de.linkedin.com/company/affimed-ag,No,,,No,,,Yes,Innate Cell Engagers (ICE®),https://de.linkedin.com/company/affimed-ag
bambusa therapeutics inc,2025-02-14 08:56:37,Yes,BBT002; BBT001; BBT003; BBT004,Not specified,respiratory; dermatology; gastroenterology; inflammatory skin diseases; inflammatory bowel disease; rheumatological conditions,cytokine,Phase 1,Yes,"across biologics, ADCs, small molecules, and cell and gene therapies",https://www.linkedin.com/company/bambusatherapeutics,No,,,No,,,Yes,developing bispecific antibodies for immunological and inflammatory (I&I) disorders,https://www.prnewswire.com/news-releases/bambusa-therapeutics-raises-approximately-90-million-in-series-a-financing-to-advance-next-generation-bispecific-antibodies-for-immunology--inflammation-diseases-302376866.html,Yes,"across biologics, ADCs, small molecules, and cell and gene therapies",https://www.linkedin.com/company/bambusatherapeutics,No,,,No,,,Yes,"across biologics, ADCs, small molecules, and cell and gene therapies",https://www.linkedin.com/company/bambusatherapeutics,No,,,No,,,No,,
convergent therapeutics inc,2023-05-03 08:00:00,No,CONV01-α,"PSMA, Prostate-Specific Membrane Antigen",oncology,other,Phase 2,Yes,PSMA-targeted beta emitting small molecule,https://www.linkedin.com/company/convergent-therapeutics,No,,,No,,,Yes,monoclonal antibody linked to actinium-225,https://www.linkedin.com/company/convergent-therapeutics,Yes,radioantibody platform combining clinically validated antibodies with the alpha particle emitting isotope actinium-225,https://www.linkedin.com/company/convergent-therapeutics,No,,,No,,,No,,,No,,,No,,,No,,
duality biologics (shanghai) co ltd,2021-06-19 00:00:00,Yes,AVZO-1418; DB-1418; DB-1324; AVZO-021,"EGFR, Epidermal Growth Factor Receptor; HER3, Human Epidermal Growth Factor Receptor 3; CDK2, Cyclin-Dependent Kinase 2; Gastrointestinal Cancer Target",oncology; autoimmune diseases,other; kinases,Phase 1; Preclinical,No,,,No,,,Yes,novel protein engineering,https://www.linkedin.com/company/duality-biologics-shanghai-co-ltd/,Yes,Antibody/ADC discovery,https://www.linkedin.com/company/duality-biologics-shanghai-co-ltd/,Yes,Antibody-Drug Conjugate (ADC) therapeutics,https://www.linkedin.com/company/duality-biologics-shanghai-co-ltd/,No,,,No,,,No,,,No,,,No,,,No,,
forge biologics inc,2025-10-17 12:00:59,Yes,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,gene therapy manufacturing and therapeutics development,https://www.linkedin.com/company/forge-biologics,No,,,No,,,No,,
attovia therapeutics inc,2025-04-15 11:30:00,Yes,ATTO-1310; ATTO-3712; ATTO-004,"IL-31, Interleukin-31; IL-13, Interleukin-13",immune-mediated diseases; inflammatory diseases; pruritus; atopic dermatitis; inflammatory bowel disease,cytokine,Phase 1,No,,,No,,,No,,,Yes,"ATTOBODY®, a proprietary biologics platform for multispecifics",https://www.linkedin.com/company/attovia-therapeutics,No,,,No,,,No,,,No,,,No,,,No,,,No,,
bright peak therapeutics ag,Error: Connection failed - 403 Client Error: Forbidden for url: https://www.c,Yes,BPT567,"PD-1, Programmed Death-1; IL-18, Interleukin-18",oncology,immune checkpoint; cytokine,Phase 1/2a,No,,,No,,,Yes,world-class protein engineering capabilities,https://brightpeaktx.com/,Yes,any therapeutic antibody at any stage of development can be conjugated with Bright Peak’s cytokine payloads,https://www.linkedin.com/company/bright-peak-therapeutics,Yes,"creating bespoke, novel and proprietary 'Bright Peak Immunocytokines'",https://www.linkedin.com/company/bright-peak-therapeutics,No,,,No,,,No,,,No,,,No,,,No,,
chu de quebec universite laval research center,Error: can't compare offset-naive and offset-aware dateti,No,Capivasertib; Tusamitamab Ravtansine; Zenocutuzumab; Zolbetuximab; Revumenib; Denileukin Diftitox,"AKT, Protein Kinase B; CEACAM5, Carcinoembryonic Antigen-Related Cell Adhesion Molecule 5; NRG1, Neuregulin 1; Claudin 18.2; KMT2A, Lysine Methyltransferase 2A; IL-2R, Interleukin-2 Receptor",oncology; breast cancer; non-small cell lung cancer; pancreatic cancer; gastric cancer; acute myeloid leukemia; cutaneous T-cell lymphoma,kinases; other; other; other; other; cytokine,Approved; Phase 2; Phase 1/2; Phase 3; Phase 1/2; Phase 3,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
the lundquist institute,"Error: Connection failed - HTTPSConnectionPool(host='ctsi.ucla.edu', port=443",Yes,VX-01,"CotH, Fungal Cell Surface Protein",infectious diseases,other,Preclinical,Yes,dalbavancin as a potential treatment for complicated Staphylococcus aureus,https://www.linkedin.com/company/thelundquistinstitute,No,,,No,,,Yes,Vitalex Bioscience 's VX-01 monoclonal antibody program targeting mucormycosis,https://www.linkedin.com/company/thelundquistinstitute,No,,,No,,,No,,,No,,,No,,,No,,,No,,
nanjing huanglong biotechnology co ltd,2022-12-23 00:00:00,Yes,Not specified,Not specified,Not specified,Not specified,Not specified,Yes,"research and development, registration and application of small molecule chemicals",https://www.marketscreener.com/quote/stock/XINJIANG-BAI-HUA-CUN-PHAR-9949882/news/Nanjing-Huanglong-Biotechnology-Co-Ltd-announced-that-it-expects-to-receive-CNY-90-million-in-fun-42619331/,Yes,development of peptide drugs,https://www.marketscreener.com/quote/stock/XINJIANG-BAI-HUA-CUN-PHAR-9949882/news/Nanjing-Huanglong-Biotechnology-Co-Ltd-announced-that-it-expects-to-receive-CNY-90-million-in-fun-42619331/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
ocuphire pharma inc,Error: Connection failed - HTTPSConnectionPool(host='www.fightingblindness.or,No,APX3330; Phentolamine Ophthalmic Solution 0.75%; OPGx-LCA5,"Ref-1; LCA5, Leber Congenital Amaurosis 5",ophthalmology; inherited retinal diseases; diabetic retinopathy; presbyopia,enzyme; other,Phase 3; Phase 1/2,Yes,"APX3330, an oral small-molecule inhibitor of Ref-1 for the treatment of non-proliferative diabetic retinopathy",https://www.globenewswire.com/news-release/2024/10/22/2967317/0/en/Ocuphire-Pharma-Announces-Acquisition-of-Opus-Genetics.html,No,,,No,,,No,,,No,,,No,,,No,,,Yes,"adeno-associated virus (AAV)-based gene therapies that address mutations in genes that cause different forms of bestrophinopathy, Leber congenital amaurosis (LCA) and retinitis pigmentosa",https://www.globenewswire.com/news-release/2024/10/22/2967317/0/en/Ocuphire-Pharma-Announces-Acquisition-of-Opus-Genetics.html,No,,,No,,,No,,
treadwell therapeutics inc,Error: Connection failed - 403 Client Error: Forbidden for url: https://www.c,Yes,Not specified,Not specified,Not specified,Not specified,Not specified,Yes,novel small molecule drugs,https://www.linkedin.com/company/treadwell-therapeutics-inc,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
the lunenfeld-tanenbaum research institute,"Error: Connection failed - HTTPSConnectionPool(host='not%20found', port=443):",No,semaglutide; tirzepatide; RP-6306,"GLP-1, Glucagon-Like Peptide 1; PKMYT1, Membrane-Associated Tyrosine/Threonine Kinase",diabetes; obesity; cardiovascular; renal diseases; oncology,gpcr; kinases,Phase 1; Approved; Marketed,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
revance therapeutics inc,2025-02-06 08:39:00,Yes,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,Yes,DaxibotulinumtoxinA-lanm,https://stockanalysis.com/stocks/rvnc/company/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
infinity pharmaceuticals inc,2021-03-12 00:00:00,No,Not specified,Not specified,Not specified,Not specified,Not specified,Yes,small molecule,https://www.linkedin.com/company/ipi,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
elevation oncology inc,2025-06-09 08:01:09,Yes,EO-3021; EO-1022,"Claudin 18.2; HER3, Human Epidermal Growth Factor Receptor 3",oncology,other,Phase 1; Preclinical,No,,,No,,,No,,,No,,,Yes,antibody drug conjugate (ADC),https://www.linkedin.com/company/elevation-oncology,No,,,No,,,No,,,No,,,No,,,No,,
