company_name,website_timestamp,preclinical_stage,drug_molecule,target,therapeutic_area,target_type,development_stage,small_molecules,small_molecules_keyword,small_molecules_source_url,peptides,peptides_keyword,peptides_source_url,proteins,proteins_keyword,proteins_source_url,antibodies,antibodies_keyword,antibodies_source_url,antibody_conjugates,antibody_conjugates_keyword,antibody_conjugates_source_url,fusion_proteins,fusion_proteins_keyword,fusion_proteins_source_url,nucleic_acid_therapeutics,nucleic_acid_therapeutics_keyword,nucleic_acid_therapeutics_source_url,gene_cell_therapies,gene_cell_therapies_keyword,gene_cell_therapies_source_url,vaccines,vaccines_keyword,vaccines_source_url,protein_degraders,protein_degraders_keyword,protein_degraders_source_url,other_modalities,other_modalities_keyword,other_modalities_source_url
suzhou thery pharmaceutical co ltd,Error: can't compare offset-naive and offset-aware dateti,No,ALZ-801,"Aβ, Beta Amyloid Oligomers",neurology; neurodegenerative disorders,other,Phase 3,Yes,Nilotinib is a small-molecule tyrosine kinase inhibitor,https://www.geneonline.com/first-generic-drug-tasigna-approved-china/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
llc veropharm,Error: Connection failed - HTTPSConnectionPool(host='www.drugdiscoverytrends.,No,STRO-003; rinatabart sesutecan; ARV-766; EPX-100; vimseltinib,"ROR1, Receptor Tyrosine Kinase-like Orphan Receptor 1; FRα, Folate Receptor Alpha; AR, Androgen Receptor; SCN1A, Sodium Channel Na v 1.1; Not specified",oncology; rare diseases; CNS; dermatology,kinases; other; nuclear receptors; ion channels; Not specified,Preclinical; Phase 2; Phase 3; Phase 3; Phase 3,Yes,"portfolio of medicines that is well aligned with its current pharmaceutical therapeutic areas of focus in women's health, central nervous system, cardiovascular, and gastroenterology",https://abbott.mediaroom.com/2014-06-23-Abbott-to-Acquire-Veropharm,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
cingulate therapeutics llc,"Error: Connection failed - HTTPSConnectionPool(host='www.biospace.com', port=",No,CTx-1301,Not specified,CNS,Not specified,Phase 3,Yes,CTx-1301 (dexmethylphenidate) and CTx-1302 (dextroamphetamine),https://www.marketscreener.com/quote/stock/CINGULATE-INC-127830120/news/Cingulate-Inc-and-Cingulate-Therapeutics-LLC-Announce-Resignation-of-Officer-45584868/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
entero therapeutics inc,2025-09-11 00:00:00,No,Latiglutenase,Gliadin peptides,autoimmune disorders,enzyme,Phase 2,Yes,"niclosamide, an oral small molecule with anti-viral and anti-inflammatory properties",https://www.linkedin.com/company/enterothera,No,,,Yes,"adrulipase, a recombinant lipase enzyme designed to enable the digestion of fats and other nutrients",https://www.linkedin.com/company/enterothera,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
kukjeon pharmaceutical co ltd,2025-10-17 00:00:00,No,Not specified,Not specified,neurology; immunology & allergy; oncology; nephrology; central nervous system (CNS); rare diseases,Not specified,Not specified,Yes,manufacture and sale of drug substances,https://www.marketscreener.com/quote/stock/KUKJEON-PHARMACEUTICAL-CO-124598767/company/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
oppilan pharma ltd,"Error: Connection failed - HTTPSConnectionPool(host='www.cbinsights.com', por",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
eubiologics co ltd,2025-09-26 00:58:06,Yes,Favipiravir; Remdesivir; Bamlanivimab; Etesevimab; Casirivimab; Imdevimab; Sotrovimab,"RdRp, RNA-dependent RNA polymerase; S-protein, Spike Protein",infectious diseases,enzyme; other,Approved,No,,,No,,,Yes,protein therapeutics,https://kr.linkedin.com/company/eubiologics-official,No,,,No,,,No,,,Yes,mRNA vaccine platform,https://koreabiomed.com,No,,,Yes,developing vaccines against global pandemic,https://kr.linkedin.com/company/eubiologics-official,No,,,No,,
kinarus ag,"Error: Connection failed - HTTPSConnectionPool(host='www.startupticker.ch', p",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
akorn operating company llc,"Error: Connection failed - HTTPSConnectionPool(host='en.wikipedia.org', port=",No,DIQUAS LX; Vabysmo; iDose TR; NCX 470; LY3009104; Iyuzeh,Not specified,ophthalmology; retinal diseases; glaucoma; dry eye disease,Not specified,Phase 3; Approved; Marketed,Yes,"generic nonsteroidal anti-inflammatory cream (Diclofenac), generic antihistamine eyedrop (Olopatadine), generic antihistamine nasal spray (Azelastine)",https://www.justice.gov/usao-ma/pr/pharmaceutical-company-akorn-operating-company-llc-agrees-pay-79-million-resolve,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
lts lohmann therapie-systeme ag,No timestamp found,No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,Yes,"mRNA, dissolvable microneedle array patches",https://www.gatesfoundation.org/about/committed-grants/2023/10/inv-062686,No,,,Yes,Vaccine Development,https://www.gatesfoundation.org/about/committed-grants/2023/10/inv-062686,No,,,Yes,"Microneedles, wearable drug delivery devices",https://www.linkedin.com/company/lts---lohmann-therapy-systems
nephrogenex inc (inactive),"Error: Connection failed - HTTPSConnectionPool(host='tracxn.com', port=443): ",No,PYRIDORIN,"AGEs, Advanced Glycation End Products",diabetic nephropathy; kidney disease,enzyme,Phase 3,Yes,oral Pyridorin for the treatment of diabetic nephropathy,https://www.casselsalpeter.com/general/nephrogenex/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
cingulate inc,2025-08-27 19:34:38,No,CTx-1301,Not specified,CNS,Not specified,Approved,Yes,dexmethylphenidate,https://www.cnbc.com/quotes/CING,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
gem pharmaceuticals llc,"Error: Connection failed - HTTPSConnectionPool(host='drug-dev.com', port=443)",No,Tideglusib; Mexiletine; Metformin; ERX-963; IONIS-DMPKRx; MYODM™,"GSK3β, Glycogen Synthase Kinase 3 Beta; Sodium Channels; AMPK, AMP-Activated Protein Kinase; CUGexp, Expanded CUG Repeats; DMPK, Dystrophia Myotonica Protein Kinase; MBNL1, Muscleblind-like Protein 1",neuromuscular diseases; CNS; cardiovascular,kinases; ion channels; enzyme; other; other; other,Phase 2/3; Phase 3; Phase 3; Phase 1; Phase 1/2; Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
marinus pharmaceuticals inc,"Error: Connection failed - HTTPSConnectionPool(host='www.baincapital.com', po",No,Ganaxolone,"GABA-A, Gamma-Aminobutyric Acid Type A Receptor",CNS; epilepsy; neuropsychiatric disorders; rare diseases,ion channels,Phase 3,Yes,"Ganaxolone, through its validated GABA A mechanism",https://marinuspharma.com/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
national institute for pharmaceutical research and development,"Error: Connection failed - HTTPSConnectionPool(host='en.wikipedia.org', port=",Yes,AIT-102; WNTinib; MTX-531; TRC102; TAK-243; PEPDG278D; ATX101; hJAA-F11; STEAP1; ABRYSVO; CTB+AVP; Dekavil; PADCEV; PF-06414300; PF-06835375; PF-06940434; PF-07054894; PF-07248144; atirmociclib,"DNA2, DNA Replication Protein; Wnt, Wnt Signaling Pathway; MYC, MYC Oncogene; Hippo, Hippo Signaling Pathway; WDR5, WD Repeat Domain 5; CTNNB1, Catenin Beta-1; PI3K, Phosphoinositide 3-Kinase; EGFR, Epidermal Growth Factor Receptor; UAE, Ubiquitin Activating Enzyme; HER2, Human Epidermal Growth Factor Receptor 2; GPC2, Glypican-2; CD22, Cluster of Differentiation 22; MUC1-C, Mucin 1 Cytoplasmic Tail; STEAP1, Six Transmembrane Epithelial Antigen of Prostate 1; RSV, Respiratory Syncytial Virus; eEF2, Eukaryotic Elongation Factor 2; Not specified",oncology; infectious diseases; immunology; vaccines,enzyme; kinases; immune checkpoint; cytokine; other,Preclinical; Phase 1; Phase 2,Yes,Medicinal Chemistry & Quality Control,https://chasebalo1.wixsite.com/niprd,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,"research and development of drugs, vaccines",https://chasebalo1.wixsite.com/niprd,No,,,No,,
corium inc,Error: Connection failed - 502 Server Error: Bad Gateway for url: https://www,No,Not specified,Not specified,Not specified,Not specified,Marketed,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,"transdermal, transmucosal and microarray delivery platforms",https://www.prnewswire.com/news-releases/corium-pharma-solutions-inc-is-now-corium-innovations-inc-reflecting-commitment-to-specialty-contract-development-and-manufacturing-business-301842958.html
the medicines co,2015-02-01 00:00:00,No,BIIB080,"MAPT, Microtubule-Associated Protein Tau",neurology,other,Phase 2,No,,,No,,,No,,,No,,,No,,,No,,,Yes,siRNA biological mechanism,https://www.novartis.com/news/media-releases/novartis-acquire-medicines-company-usd-97-bn-adding-inclisiran-potentially-transformational-investigational-cholesterol-lowering-therapy-address-leading-global-cause-death,No,,,No,,,No,,,No,,
indivior inc,2025-10-16 15:03:38,No,SUBLOCADE,Opioid Use Disorder,CNS,other,Marketed,Yes,"SUBOXONE Film, SUBOXONE Tablet, SUBUTEX Tablet",https://www.cnbc.com/quotes/INDV,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
hec pharma co ltd,2018-09-15 00:00:00,No,Not specified,Not specified,Not specified,Not specified,Not specified,Yes,anti-H1N1 drug Oseltamivir,https://www.linkedin.com/company/hec-group,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
lek pharmaceuticals dd,Error: Connection failed - HTTPSConnectionPool(host='www.pharmaceutical-techn,No,Not specified,Not specified,Not specified,Not specified,Not specified,Yes,generic pharmaceuticals,https://si.linkedin.com/company/lek-pharmaceuticals,No,,,Yes,biosimilar medicines,https://si.linkedin.com/company/lek-pharmaceuticals,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
lek dd,Error: Connection failed - HTTPSConnectionPool(host='www.pharmaindustrial-ind,No,Not specified,Not specified,Not specified,Not specified,Not specified,Yes,generic pharmaceuticals,https://si.linkedin.com/company/lek-pharmaceuticals,No,,,Yes,biosimilar medicines,https://si.linkedin.com/company/lek-pharmaceuticals,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
fit-bioceuticals ltd,"Error: Connection failed - HTTPSConnectionPool(host='www.sparke.com.au', port",No,Not specified,Not specified,immune support; stress and mild anxiety; muscle support; heart health; digestive health; women's health; antioxidant support,Not specified,Marketed,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
fochon pharmaceutical ltd,"Error: Connection failed - HTTPSConnectionPool(host='www.fosunpharma.com', po",Yes,SAF-189; FCN-437; FCN-411; FCN-159; FCN-647; FCN-005,"ALK, Anaplastic Lymphoma Kinase; ROS1, ROS Proto-Oncogene 1; BCL-2, B-Cell Lymphoma 2; BTK, Bruton's Tyrosine Kinase; pan-TRK, Tropomyosin Receptor Kinase; CDK4/6, Cyclin-Dependent Kinase 4/6; MEK, Mitogen-Activated Protein Kinase; PI3Kdelta, Phosphoinositide 3-Kinase Delta; pan-HER, Human Epidermal Growth Factor Receptor Family; URAT, Urate Transporter; DPP-4, Dipeptidyl Peptidase-4",oncology; metabolic diseases,kinases; enzyme; other,Preclinical,Yes,small-molecule drugs for advancing best-in-class therapies,https://www.ventureradar.com/organisation/Fochon%20Pharma%20/455c114d-6a6c-451e-a7fc-e61e96b21397,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
river 2 renal corp,"Error: Connection failed - HTTPSConnectionPool(host='www.baincapital.com', po",No,DMX-200; Sparsentan; WAL0921; VAR 200-01; Brivekimig,Angiotensin type 1 receptor; Angiotensin type 2 receptor; Endothelin A receptor; CCR2 receptor; Urokinase plasminogen activator receptor; ATP binding cassette transporter 1,rare diseases; nephrology,gpcr; gpcr; gpcr; gpcr; enzyme; other,Phase 3; Registration; Phase 2; Phase 2; Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
kinaset therapeutics inc,Error: Connection failed - 403 Client Error: Forbidden for url: https://www.c,No,KN-002,"TNF-alpha, Tumor Necrosis Factor Alpha",respiratory diseases,cytokine,Phase 1,Yes,inhaled pan-JAK inhibitor,https://www.linkedin.com/company/kinaset-tx,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
cindome pharma llc,Error: Connection failed - 403 Client Error: Forbidden for url: https://cinrx,No,CIN-102,"Disease Name, Diabetic Gastroparesis; Disease Name, Idiopathic Gastroparesis",gastroenterology,Not specified,Phase 2,Yes,deudomperidone (CIN-102),https://www.linkedin.com/posts/cinrx-pharma_were-happy-to-share-thatcindome-pharma-activity-7335999298850942977-KIMq,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
cerebral therapeutics inc,"Error: Connection failed - HTTPSConnectionPool(host='www.biospace.com', port=",No,GT-02287,"GCase, Glucocerebrosidase",neurology; rare diseases,enzyme,Phase 1,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
mezzion pharma co ltd,2023-04-25 12:00:00,No,Udenafil,"PDE5, Phosphodiesterase Type 5",cardiovascular; rare diseases; renal diseases,enzyme,Phase 3,Yes,"udenafil, a highly selective, unique and potent phosphodiesterase type 5 inhibitor (""PDE-5 inhibitor"")",https://www.prnewswire.com/news-releases/mezzion-pharma-raises-nearly-40m-to-advance-a-first-to-market-treatment-option-for-fontan-patients-301807071.html,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
oyster point pharma inc,2023-01-03 00:00:00,No,TYRVAYA,"nAChR, Nicotinic Acetylcholine Receptor",ophthalmology,gpcr,Approved,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
chongqing yuyang pharmaceutical co ltd,2023-11-15 00:00:00,Yes,Not specified,Not specified,oncology; genetic disorders,Not specified,Not specified,Yes,professional research and development of chemical drugs,https://en.cpri.com.cn/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Progress has been made in the research of nano-medicines for pancreatic cancer,https://en.cpri.com.cn/
chongqing yuyan pharmaceutical co ltd,2023-11-15 00:00:00,No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
foresee pharmaceuticals co ltd,Error: Connection failed - 403 Client Error: Forbidden for url: https://www.c,Yes,FP-001; CAMCEVI; FP-025; FP-020; FP-045,"GnRH, Gonadotropin-Releasing Hormone; MMP-12, Matrix Metalloproteinase-12; ALDH2, Aldehyde Dehydrogenase 2",pediatric endocrine disorders; oncology; inflammatory and fibrotic diseases; respiratory diseases; cardiovascular-renal-metabolic diseases,gpcr; enzyme; other,Phase 3; Approved; Phase 2; Phase 1,Yes,FP-045 is a highly selective oral small molecule allosteric activator of ALDH2,https://www.linkedin.com/company/foreseepharma,Yes,"leuprolide mesylate 21 mg, ready-to-use long-acting injectable (LAI) formulation",https://www.linkedin.com/company/foreseepharma,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
foresee pharmaceuticals llc,2025-10-09 07:31:27,Yes,FP-001; CAMCEVI; FP-025; FP-020; FP-045,"GnRH, Gonadotropin-releasing hormone; MMP-12, Matrix Metalloproteinase-12; ALDH2, Aldehyde Dehydrogenase 2",pediatric endocrine disorders; oncology; inflammatory and fibrotic diseases; respiratory diseases; cardiovascular-renal-metabolic diseases,enzyme; enzyme; enzyme,Phase 3; Approved; Phase 2; Phase 1; Phase 2,Yes,Rationally designed small molecule candidates through medicinal chemistry screening and lead optimization,https://www.ventureradar.com/organisation/Foresee%20Pharma/e4e32238-bb26-4d1c-9a1b-51e1f241b7bb,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
venatorx pharmaceuticals inc,No timestamp found,Yes,VNRX-5133,Not specified,infectious diseases,enzyme,Phase 3,Yes,focused on the discovery and development of novel anti-infectives,https://www.versantventures.com/portfolio/venatorx-pharmaceuticals,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
cosette pharmaceuticals inc,"Error: Connection failed - HTTPSConnectionPool(host='www.ncbiotech.org', port",No,VYLEESI,"MC4R, Melanocortin 4 Receptor",sexual dysfunction,gpcr,Marketed,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
lynk pharmaceuticals co ltd,2023-09-21 08:00:00,Yes,LNK01006; LNK01009; LNK01001; LNK01004,"TYK2, Tyrosine Kinase 2; JAK1, Janus Kinase 1; Pan-JAK, Janus Kinase",autoimmune diseases; inflammatory diseases,kinases,Phase 3; Phase 2,Yes,small molecule JAK1 inhibitors,https://www.prnewswire.com/news-releases/lynk-pharmaceuticals-completes-series-c2-financing-round-with-total-c-round-funding-of-322-million-rmb-301933690.html,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
medincell sa,2025-10-13 08:02:07,No,mdc-TJK; TEV-749; Olanzapine LAI,Schizophrenia,CNS,other,Phase 3,Yes,long-acting injectables in various therapeutic areas,https://www.linkedin.com/company/medincell/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,"drug delivery systems, BEPO® technology",https://www.linkedin.com/company/medincell/
pt bio farma,No timestamp found,No,PT-00114; PHYX-001,Potassium Channel Modulator,CNS; stress-related disorders; obesity; metabolic disorders,ion channels,Phase 1/IIa; Preclinical,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Polio Vaccine Development,https://www.gatesfoundation.org/about/committed-grants/2020/02/inv004075,No,,,No,,
taro pharmaceutical industries ltd,2025-05-06 14:19:19,No,RELEBACTAM; IMIPENEM; CILASTATIN; ERTAPENEM,Not specified,infectious diseases,enzyme,Approved,Yes,"develops, manufactures and markets prescription and over-the-counter pharmaceutical products",https://www.linkedin.com/company/taro-pharmaceuticals,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
agile therapeutics inc,"Error: Connection failed - HTTPSConnectionPool(host='njbiz.com', port=443): M",No,Twirla,Not specified,women's healthcare; contraception,Not specified,Marketed,Yes,levonorgestrel and ethinyl estradiol,https://www.linkedin.com/company/agiletherapeutics,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,"proprietary transdermal patch technology, called Skinfusion®, which is designed to allow drug delivery through the skin",https://www.linkedin.com/company/agiletherapeutics
cassiopea spa,2021-07-26 03:46:00,No,Winlevi; clascoterone,"AR, Androgen Receptor",dermatology,nuclear receptors,Marketed,Yes,developing and commercializing prescription drugs with novel mechanisms of action,https://www.prnewswire.com/news-releases/sun-pharma-and-cassiopea-spa-announce-signing-of-license-and-supply-agreements-for-winlevi-clascoterone-cream-1-in-us-and-canada-301340816.html,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
pharmakea therapeutics inc,Error: Connection failed - HTTPSConnectionPool(host='www.sandiegouniontribune,No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
bial - portela & ca sa,"Error: Connection failed - HTTPSConnectionPool(host='en.wikipedia.org', port=",No,Pirtobrutinib,"BTK, Bruton's Tyrosine Kinase",hematology; oncology,kinases,Phase 1,Yes,"anticonvulsive drug therapy, Aptiom®, Bial’s anticonvulsive drug therapy",https://www.analysisgroup.com/Insights/cases/bial---portela--ca-s.a.-et-al.-v.-torrent-pharmaceuticals-ltd.-et-al-,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
yas pharmaceutical co,"Error: Connection failed - HTTPSConnectionPool(host='www.alvotech.com', port=",No,Icotrokinra; TREMFYA; INLEXZO; seltorexant,"IL-23, Interleukin-23; Disease Name; Disease Name; Disease Name",immunology; dermatology; oncology; neuroscience,cytokine; Not specified; Not specified; Not specified,Approved; Approved; Approved; Phase 3,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
paratek pharmaceuticals inc,"Error: Connection failed - HTTPSConnectionPool(host='bflexion.com', port=443)",Yes,NUZYRA; Omadacycline,"Disease Name, Nontuberculous Mycobacterial Pulmonary Disease (NTM PD)",infectious diseases,other,Phase 2,Yes,"NUZYRA® (omadacycline), is a once-daily oral and intravenous antibiotic",https://amr.vivli.org/ourmember/paratek-pharmaceuticals-inc/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
stayble therapeutics ab,Error: Connection failed - 403 Client Error: Forbidden for url: https://www.c,No,STA363,Disease Name,CNS,Not specified,Phase 1,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
"triangle pharmaceuticals, inc. (inactive)",2002-12-04 00:00:00,No,Coviracil; amdoxovir; clevudine,HIV; Hepatitis B,infectious diseases,other,Phase 3; Phase 2; Phase 1/2,Yes,nucleoside analogue,https://www.gilead.com/news/news-details/2002/gilead-sciences-to-acquire-triangle-pharmaceuticals-for-464-million,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
