company_name,sector,funding,funding_citation,ai_enabled
beijing cancer hospital,Others,Not Found,Not Found,No
beijing chao-yang hospital,Others,Not Found,Not Found,No
beijing chengji pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
beijing chest hospital,Pharmaceuticals,Not Found,Not Found,No
beijing chuiyangliu hospital,Others,Not Found,Not Found,No
beijing continent pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
beijing danatlas pharmaceutical technology co ltd,Not Found,Not Found,Not Found,Unknown
beijing deli yingjie pharmaceutical technology co ltd,Pharmaceuticals,Not Found,Not Found,No
beijing deliful pharmaceutical technology co ltd,Pharmaceuticals,Not Found,Not Found,No
beijing demo high-tech medical technology co ltd,Others,Not Found,Not Found,No
beijing ditan hospital,Others,Not Found,Not Found,Yes
beijing enze jiashi pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
beijing erlong road hospital,Others,Not Found,Not Found,No
beijing fangshan traditional chinese medicine hospital,Others,Not Found,Not Found,No
beijing first biochemical pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
beijing foreland pharma co ltd,Biotechnology,Not Found,Not Found,Yes
beijing foyou pharma co ltd,Pharmaceuticals,Not Found,Not Found,No
beijing friendship hospital,Others,Not Found,Not Found,No
beijing fuyuan pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
beijing genetech pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
beijing global pharmaceutical research co ltd,Pharmaceuticals,Not Found,Not Found,Yes
beijing gobroad boren hospital,Others,Not Found,Not Found,No
beijing guangwei pharmaceutical technology co ltd,Not Found,Not Found,Not Found,Unknown
beijing haibu pharmaceutical technology co ltd,Not Found,Not Found,Not Found,Unknown
beijing haidian hospital,Others,Not Found,Not Found,Yes
beijing haiyi pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
beijing hanmi pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
beijing health guard biotechnology inc,Not Found,Not Found,Not Found,Unknown
beijing hengsheng pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
beijing hepingli hospital,Others,Not Found,Not Found,No
beijing honglin pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
beijing hope pharmaceutical co ltd,Pharmaceuticals,"$6.3M, IPO",https://www.linkedin.com/company/beijing-hope-international-pharmaceutical-co.-ltd.-bhip-/,No
beijing hospital of integrated traditional chinese and western medicine,Others,Not Found,Not Found,No
beijing hospital of traditional chinese medicine,Others,Not Found,Not Found,Yes
beijing hospital,Others,Not Found,Not Found,No
beijing huarui dingxin technology co ltd,Pharmaceuticals,Not Found,Not Found,No
beijing huasu pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
beijing huaxin hospital,Others,Not Found,Not Found,No
beijing huibaoyuan biotechnology co ltd,Biotechnology,Not Found,Not Found,Yes
beijing huicheng ruixiang pharmaceutical biotechnology co ltd,Pharmaceuticals,Not Found,Not Found,No
beijing huilongguan hospital,Others,Not Found,Not Found,No
beijing increase pharmaceutical institute co ltd,Pharmaceuticals,Not Found,Not Found,No
beijing institute of brain science and brain health,Biotechnology,Not Found,Not Found,Yes
beijing institute of microbiology & epidemiology,Biotechnology,Not Found,Not Found,Yes
beijing institute of pharmacology and toxicology,Pharmaceuticals,Not Found,Not Found,Yes
beijing jiacheng pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
beijing jialin pharmaceutical co ltd,Pharmaceuticals,"$600M, Acquired",https://www.asianscientist.com/2014/09/pharma/luye-acquires-jialin-us600-million-2014/,No
beijing jiluohua pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
beijing jingdu children''s hospital,Others,Not Found,Not Found,No
beijing jingfeng pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,Yes
beijing jingmei group general hospital,Others,Not Found,Not Found,No
beijing jishuitan hospital,Others,Not Found,Not Found,No
beijing jiuneng tianyuan technology co ltd,Others,Not Found,Not Found,No
beijing joekai biotechnology co ltd,Biotechnology,"$7.82M, Series B",https://www.cbinsights.com/company/joekai-biotechnology,No
beijing joekai biotechnology llc,Biotechnology,Not Found,Not Found,No
beijing join chain medicine co ltd,Pharmaceuticals,Not Found,Not Found,No
beijing junke huayuan pharmaceutical technology co ltd,Pharmaceuticals,Not Found,Not Found,Yes
beijing kailai tiancheng pharmaceutical technology co ltd,Pharmaceuticals,Not Found,Not Found,No
beijing kang dini pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
beijing kangai ruihao biotechnology co ltd,Biotechnology,Not Found,Not Found,Yes
beijing kangchuanglian biopharmaceutical technology research co ltd,Biotechnology,Not Found,Not Found,No
beijing kanglisheng pharmaceutical technology development co ltd,Pharmaceuticals,Not Found,Not Found,No
beijing kangsheng baichun biotechnology co ltd,Biotechnology,Not Found,Not Found,Yes
beijing kleb pharmaceutical development co ltd,Pharmaceuticals,Not Found,Not Found,Yes
beijing konruns pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
beijing korea-us pharmaceutical co ltd,Error,Error,Error,Error
beijing li ling hengtai pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
beijing ludaopei hospital,Biotechnology,"$200M, Acquired",https://www.investcorp.com/portfolio/lu-daopei-medical/,Yes
beijing lunarsun pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
beijing mange pharmaceutical technology co ltd,Pharmaceuticals,Not Found,Not Found,No
beijing merson pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
beijing military region pla general hospital,Others,Not Found,Not Found,No
beijing minkang baicao pharmaceutical technology co ltd,Pharmaceuticals,"$5.5M, Series A",https://www.marketscreener.com/quote/stock/TONGHUA-GOLDEN-HORSE-PHAR-20701676/news/Beijing-Minkang-Baicao-Pharmaceutical-Technology-Co-Ltd-announced-that-it-expects-to-receive-CNY-34677684/,No
beijing municipal geriatric medical research center,Others,Not Found,Not Found,No
beijing municipal science & technology commission,Others,Not Found,Not Found,Yes
"beijing municipal science and technology commission, zhongguancun science and technology park management committee;beijing xuanwu hospital of traditional chinese medicine",Pharmaceuticals,Not Found,Not Found,No
beijing neurosurgical institute,Others,Not Found,Not Found,No
beijing nuobot biotechnology co ltd,Biotechnology,"$8.6M, Equity Round",https://www.marketscreener.com/quote/stock/IMEIK-TECHNOLOGY-DEVELOPM-119082514/news/Beijing-Nuobote-Biotech-Co-Ltd-announced-that-it-expects-to-receive-CNY-56-million-in-funding-fro-40217213/,No
beijing nuokangda pharmaceutical technology co ltd,Pharmaceuticals,"$23M, Unattributed VC",https://www.cbinsights.com/company/nuokangda-pharmaceutical-technology,No
beijing obstetrics and gynecology hospital,Others,Not Found,Not Found,No
beijing oriental hospital,Others,Not Found,Not Found,No
beijing oriental rada biotech co ltd,Biotechnology,Not Found,Not Found,No
beijing pearl biotechnology llc,Biotechnology,"$200M, Acquired",https://www.bioworld.com/articles/514271-avistone-raises-200m-acquires-pearl-biotech,No
beijing pharmaceutical group co ltd,Pharmaceuticals,Not Found,Not Found,No
beijing ping''an pude biotechnology co ltd,Biotechnology,Not Found,Not Found,No
beijing pinggu district hospital,Others,Not Found,Not Found,No
beijing pins medical co ltd,Biotechnology,Not Found,Not Found,No
beijing primegene science and technology co ltd,Biotechnology,Not Found,Not Found,No
beijing pude kangli pharmaceuticals co ltd,Pharmaceuticals,Not Found,Not Found,No
beijing puqi pharmaceutical technology co ltd,Pharmaceuticals,Not Found,Not Found,No
beijing purrun biotechnology co ltd,Biotechnology,Not Found,Not Found,No
beijing renfu junwei medical technology development co ltd,Others,Not Found,Not Found,No
beijing renzhong pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,Yes
beijing saier biopharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
beijing saite mingqiang pharmaceutical technology co ltd,Pharmaceuticals,Not Found,Not Found,No
beijing sanbo brain hospital,Others,Not Found,Not Found,Yes
beijing sciecure pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
beijing science sun pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
beijing scitech-mq pharmaceuticals ltd,Pharmaceuticals,Not Found,Not Found,Yes
"Beijing Shengyong Pharmaceutical Co., Ltd",Pharmaceuticals,Not Found,Not Found,No
beijing shenogen biomedical co ltd,Biotechnology,Not Found,Not Found,No
beijing shijingshan hospital,Others,Not Found,Not Found,No
beijing shijitan hospital,Others,Not Found,Not Found,No
beijing showby pharmaceutical technology co ltd,Pharmaceuticals,Not Found,Not Found,No
beijing shuobai pharmaceutical technology co ltd,Pharmaceuticals,Not Found,Not Found,No
beijing sihuan kebao pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
beijing sihuan pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
beijing silian pharmaceutical co ltd,Pharmaceuticals,"$20M, Not Found",Not Found,No
beijing soupxing pharmaceutical research co ltd,Pharmaceuticals,Not Found,Not Found,Yes
beijing sport university,Others,Not Found,Not Found,No
beijing stomatological hospital,Others,Not Found,Not Found,No
beijing stomatology hospital,Others,Not Found,Not Found,Yes
beijing sun-novo pharmaceutical research co ltd,Pharmaceuticals,Not Found,Not Found,Yes
beijing taijieweiye technologies co ltd,Pharmaceuticals,Not Found,Not Found,No
beijing taizhou lize pharmaceutical technology co ltd,Pharmaceuticals,Not Found,Not Found,No
beijing technology and business university,Others,Not Found,Not Found,No
beijing tiancheng pharmaceutical technology co ltd,Pharmaceuticals,Not Found,Not Found,No
beijing tianheng pharmaceutical research institute nanyang tianheng pharmaceutical factory,Pharmaceuticals,Not Found,Not Found,No
beijing toll biotech co ltd,Biotechnology,Not Found,Not Found,Yes
beijing tong ren tang co ltd,Pharmaceuticals,Not Found,Not Found,No
beijing tongren hospital,Others,Not Found,Not Found,No
beijing tongrentang technology development co ltd,Pharmaceuticals,Not Found,Not Found,No
beijing tongzhou xinhua hospital,Others,Not Found,Not Found,No
beijing traditional chinese medicine hospital,Others,Not Found,Not Found,No
beijing tricision biotherapeutics inc,Biotechnology,Not Found,Not Found,Yes
beijing us-china airui cancer hospital,Others,Not Found,Not Found,No
beijing union pharmaceutical factory,Pharmaceuticals,Not Found,Not Found,No
beijing university of chinese medicine hospital 3,Others,Not Found,Not Found,No
beijing university of chinese medicine,Others,Not Found,Not Found,No
beijing wanhui double-crane pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
Beijing Wanhui Shuanghe Pharmaceutical Co Ltd,Pharmaceuticals,Not Found,Not Found,No
beijing wehand-bio pharmaceutical co ltd,Pharmaceuticals,"$20.5M, Series A",http://www.wehandbio.com/,No
beijing weilin hengchang pharmaceutical technology co ltd,Pharmaceuticals,Not Found,Not Found,No
beijing wista pharma co ltd,Pharmaceuticals,Not Found,Not Found,Yes
"Beijing Wobang Pharmaceutical Technology Co., Ltd.",Pharmaceuticals,Not Found,Not Found,No
beijing wuhe boao pharmaceutical technology development co ltd,Pharmaceuticals,Not Found,Not Found,No
beijing xindong lianchuang biotechnology co ltd,Biotechnology,Not Found,Not Found,No
beijing xinghao pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
beijing xuansheng pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
beijing xuanwu hospital of traditional chinese medicine,Others,Not Found,Not Found,No
beijing yikangxing pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
beijing yimin pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
beijing yongkang pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
beijing you''an hospital,Others,"$120,000, Not Found",https://www.fordfoundation.org/work/our-grants/awarded-grants/grants-database/beijing-youan-hospital-106162/,No
beijing yuanfang tongda pharmaceutical technology co ltd,Pharmaceuticals,Not Found,Not Found,No
beijing yuanyan pharmaceutical technology co ltd,Pharmaceuticals,Not Found,Not Found,No
beijing zhidao biotechnology co ltd,Biotechnology,"$29.3M, Series C",https://tracxn.com/d/companies/beijing-zhidao-biotechnology/__7Cp9olmAziqRYUWeA8PMUoI384stUq5zdRjHZiHBA10,No
beijing zhonghui pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
beijing zhongtaibang pharmaceutical technology co ltd,Pharmaceuticals,Not Found,Not Found,No
beijing zhongxin pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
beijing zhongyuan hengkang biological technology co ltd,Biotechnology,"$10M, Series A",http://www.norcomed.com/?pages_2/,Yes
beijing zhikangbo medical oncology research co ltd,Biotechnology,Not Found,Not Found,No
beirut arab university,Others,Not Found,Not Found,No
belagavi institute of medical sciences,Others,Not Found,Not Found,No
belfast health and social care trust,Others,Not Found,Not Found,No
belgian group of digestive oncology,Others,Not Found,Not Found,No
belgian gynaecological oncology group,Pharmaceuticals,Not Found,Not Found,No
belgian society of medical oncology,Others,Not Found,Not Found,No
believers church medical college hospital,Others,Not Found,Not Found,No
belite bio inc,Biotechnology,"$125M, Post IPO equity",https://www.linkedin.com/company/belitebio,No
bellevue dermatology clinic,Others,Not Found,Not Found,No
bellvitge biomedical research institute,Biotechnology,Not Found,Not Found,Yes
benazir bhutto hospital,Others,Not Found,Not Found,No
beneficencia portuguesa hospital of sao paulo,Others,Not Found,Not Found,No
benemerita universidad autonoma de puebla,Others,Not Found,Not Found,No
beneo-institute,Others,Not Found,Not Found,No
benevolentai ltd,Biotechnology,Not Found,Not Found,Yes
bengang general hospital,Others,Not Found,Not Found,No
bengbu fengyuan tushan pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
bengbu first people''s hospital,Others,Not Found,Not Found,No
bengbu second people's hospital,Others,Not Found,Not Found,No
bengbu third people''s hospital,Others,Not Found,Not Found,No
benxi central hospital,Others,Not Found,Not Found,No
benxi hengkang pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
berezovskiy pharmaceutical plant,Pharmaceuticals,Not Found,Not Found,No
berezovsky pharmaceutical plant,Pharmaceuticals,Not Found,Not Found,No
berg llc,Biotechnology,Not Found,Not Found,Yes
berkeley eye center,Others,Not Found,Not Found,Yes
berlin center for epidemiology and health research,Pharmaceuticals,Not Found,Not Found,No
berlin experimental and clinical research center,Biotechnology,Not Found,Not Found,Yes
berliner krebsgesellschaft ev,Others,Not Found,Not Found,No
bern university hospital,Others,Not Found,Not Found,Yes
bernhard-nocht-institut fur tropenmedizin,Others,Not Found,Not Found,No
bernofarm pharmaceutical company,Pharmaceuticals,Not Found,Not Found,No
