company_name,website_timestamp,preclinical_stage,drug_molecule,target,therapeutic_area,target_type,development_stage,small_molecules,small_molecules_keyword,small_molecules_source_url,peptides,peptides_keyword,peptides_source_url,proteins,proteins_keyword,proteins_source_url,antibodies,antibodies_keyword,antibodies_source_url,antibody_conjugates,antibody_conjugates_keyword,antibody_conjugates_source_url,fusion_proteins,fusion_proteins_keyword,fusion_proteins_source_url,nucleic_acid_therapeutics,nucleic_acid_therapeutics_keyword,nucleic_acid_therapeutics_source_url,gene_cell_therapies,gene_cell_therapies_keyword,gene_cell_therapies_source_url,vaccines,vaccines_keyword,vaccines_source_url,protein_degraders,protein_degraders_keyword,protein_degraders_source_url,other_modalities,other_modalities_keyword,other_modalities_source_url
e-star biotech llc,"Error: Connection failed - HTTPSConnectionPool(host='www.biospace.com', port=",No,VGA039,Protein S,bleeding disorders,enzyme,Phase 3,No,,,Yes,"novel peptides designed to treat cardiovascular, metabolic, and kidney diseases",https://www.globenewswire.com/news-release/2025/02/05/3021131/0/en/E-Star-BioTech-Announces-Dosing-of-First-Patient-in-Phase-2-Clinical-Trials-of-MANP-in-Resistant-Hypertension.html,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
aer therapeutics inc,"Error: Connection failed - HTTPSConnectionPool(host='www.biospace.com', port=",No,AERO-007; fexlamose,Chronic Obstructive Pulmonary Disease,respiratory diseases,Not specified,Phase 2,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
aer therapeutics inc (inactive),2025-10-17 13:32:24,Yes,AERO-007; fexlamose,Chronic Obstructive Pulmonary Disease,respiratory diseases,Not specified,Phase 2,Yes,novel inhaled small molecule mucolytic drug,https://innovation.ucsf.edu/news/aer-therapeutics-closes-36-million-series-advance-development-aer-01-innovative-mucolytic,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
ab2 bio ltd,"Error: Connection failed - HTTPSConnectionPool(host='www.biospace.com', port=",No,Tadekinig alfa,"IL-18, Interleukin-18",immunology; rare diseases,cytokine,Phase 3,No,,,No,,,Yes,"Tadekinig alfa is a novel, recombinant human interleukin-18 Binding Protein (IL-18 BP)",https://www.globenewswire.com/news-release/2025/01/27/3015292/0/en/AB2-Bio-signs-U-S-option-and-licensing-agreement-with-Nippon-Shinyaku-for-Tadekinig-alfa-for-an-ultra-rare-autoimmune-disease.html,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
curateq biologics gmbh (inactive),2025-10-01 00:00:00,No,DAZUBLYS,"HER2, Human Epidermal Growth Factor Receptor 2",oncology,other,Approved,No,,,No,,,No,,,Yes,"trastuzumab biosimilar, DAZUBLYS, specifically binds and inhibits the human epidermal growth factor receptor 2 (HER2) protein",https://www.goodwinlaw.com/en/insights/blogs/2025/04/curateq-biologics-trastuzumab-biosimilar-receives-positive-opinion-in-europe,No,,,No,,,No,,,No,,,No,,,No,,,No,,
anthera pharmaceuticals inc (inactive),"Error: Connection failed - ('Connection aborted.', RemoteDisconnected('Remote",No,ICT 1&2; ICT 3; liprotamase; blisibimod,Colorectal Cancer; Tumor Source; Autoimmune Diseases,oncology; autoimmune diseases,other,Phase 3; Preclinical,Yes,developing drugs to treat serious diseases associated with inflammation and autoimmune disorders,https://www.prnewswire.com/news-releases/anthera-halts-vista-16-clinical-study-due-to-lack-of-efficacy-following-recommendation-by-the-independent-data-safety-monitoring-board-142116083.html,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
axial therapeutics inc,Error: Connection failed - 404 Client Error: Not Found for url: https://www.l,Yes,AB-2004,Not specified,CNS; Autism Spectrum Disorder,Not specified,Phase 2,Yes,small molecule therapies,https://www.linkedin.com/company/axial-biotherapeutics-inc.,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
g2gbio inc,"Error: Connection failed - HTTPSConnectionPool(host='www.ipox.com', port=443)",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
ir scientific inc,2020-04-03 00:00:00,No,OT-101,"TGF-β, Transforming Growth Factor Beta",oncology,cytokine,Phase 3,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,unique inorganic polymers,https://ca.linkedin.com/company/ir-scientific
maplight therapeutics inc,2025-10-10 20:19:34,Yes,ML-007C-MA; ML-007; ML-007C/PAC,"M1/M4, Muscarinic Acetylcholine Receptors",CNS; neuropsychiatric disorders,gpcr,Phase 2,Yes,"ML-007C-MA, our novel M1/M4 muscarinic agonist",https://www.prnewswire.com/news-releases/maplight-therapeutics-announces-372-5-million-series-d-financing-302514844.html,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
catalyst pharmaceuticals inc,"Error: Connection failed - HTTPSConnectionPool(host='en.wikipedia.org', port=",No,AGAMREE; FIRDAPSE; FYCOMPA,"DMD, Duchenne Muscular Dystrophy; LEMS, Lambert-Eaton Myasthenic Syndrome; Epilepsy",rare diseases; neuromuscular diseases; neurological diseases; epilepsy,other,Approved,No,,,No,,,No,,,Yes,antibody testing and treatment,https://catalystpharma.com/,No,,,No,,,No,,,No,,,No,,,No,,,No,,
opus genetics inc,"Error: Connection failed - HTTPSConnectionPool(host='www.ncbiotech.org', port",No,OPGx-BEST1,"BEST1, Bestrophin-1",rare diseases; ophthalmology,ion channels,Phase 1/2,Yes,small molecule therapies for other ophthalmic disorders,https://www.linkedin.com/company/opus-genetics,No,,,No,,,No,,,No,,,No,,,No,,,Yes,AAV-based gene therapies targeting inherited retinal diseases,https://www.linkedin.com/company/opus-genetics,No,,,No,,,No,,
opus genetics incorporation,"Error: Connection failed - HTTPSConnectionPool(host='www.ncbiotech.org', port",No,OPGx-BEST1; OPGx-LCA5; Phentolamine Ophthalmic Solution 0.75%,"BEST1, Bestrophin-1; Disease Name",rare diseases; ophthalmology,other,Phase 1/2; Phase 3; Approved,Yes,small molecule therapies for other ophthalmic disorders,https://www.linkedin.com/company/opus-genetics,No,,,No,,,No,,,No,,,No,,,No,,,Yes,AAV-based gene therapies targeting inherited retinal diseases,https://www.linkedin.com/company/opus-genetics,No,,,No,,,No,,
akebia therapeutics inc,2025-08-28 18:09:06,Yes,Vadadustat; Auryxia,"HIF, Hypoxia-Inducible Factor; Anemia in Chronic Kidney Disease",renal diseases; metabolic diseases; rare diseases,other,Phase 3,Yes,HIF-PH inhibitors in preclinical development,https://www.home.saxo/markets/stocks/akba-xnas,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
ophirex inc,2025-10-07 17:42:51,No,varespladib; varespladib methyl,"sPLA2, Secretory Phospholipase A2",poisoning; infectious diseases,enzyme,Phase 2,Yes,oral snakebite treatment,https://www.linkedin.com/company/ophirex,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
portage biotech inc,2025-10-03 00:00:00,Yes,PORT-7; PORT-6,"A2B, Adenosine A2B receptor; A2A, Adenosine A2A receptor",oncology,gpcr,Preclinical,Yes,selective adenosine A2B receptor inhibitor,https://www.stocktitan.net/news/PRTG/,No,,,No,,,Yes,anti-PD1 antibody treatment,https://www.stocktitan.net/news/PRTG/,No,,,No,,,No,,,No,,,No,,,No,,,Yes,combination of selective A2A and A2B antagonists,https://www.stocktitan.net/news/PRTG/
milestone pharmaceuticals inc,"Error: Connection failed - HTTPSConnectionPool(host='finance.yahoo.com', port",No,Iberdomide; Mezigdomide,"CRBN, Cereblon",oncology,enzyme,Phase 3,Yes,small molecule drugs,https://www.linkedin.com/company/milestone-pharmaceuticals,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
cg oncology inc,2024-05-03 11:25:00,No,cretostimogene grenadenorepvec,"Disease Name, Intermediate-risk Non-Muscle Invasive Bladder Cancer (IR NMIBC)",oncology,other,Phase 3,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,oncolytic virus,https://www.biopharmadive.com/news/cg-oncology-cretostimogene-phase-3-data/715109/
lumos pharma inc,Error: Connection failed - HTTPSConnectionPool(host='www.pharmaceutical-techn,Yes,LUM-201,Not specified,rare diseases; pediatric growth hormone deficiency,other,Phase 3,Yes,"LUM-201, an oral growth hormone stimulating therapeutic",https://www.linkedin.com/company/lumos-pharma,No,,,Yes,protein-based therapeutics for rare diseases,http://investors.linkp.com/management,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
"cell genesys, inc. (inactive)","Error: Connection failed - HTTPSConnectionPool(host='www.genengnews.com', por",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
pt daewoong infion,No timestamp found,Yes,DWP213388; Semaglutide,"BTK, Bruton's Tyrosine Kinase; ITK, Interleukin-2-inducible T-cell kinase; GLP-1, Glucagon-like Peptide-1",autoimmune diseases; metabolic diseases,kinases; cytokine; other,Phase 1,No,,,No,,,Yes,"erythropoietin alpha (Epodion), EGF (epidermal growth factor), hGH (human growth hormone)",https://gosset.ai/companies/daewoong-infion/,No,,,No,,,No,,,No,,,Yes,"stem cells, regenerative medicine",https://daewoongpharm.id/about-dpi/global-network,No,,,No,,,No,,
opna bio sa,Error: Connection failed - 403 Client Error: Forbidden for url: https://www.c,Yes,Not specified,"FMRP, Fragile X Mental Retardation Protein",oncology,other,Discovery,Yes,CBP/EP300 bromodomain inhibitor,https://www.linkedin.com/company/opna-bio,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
ap biosciences inc,"Error: Connection failed - HTTPSConnectionPool(host='www.apbioinc.com', port=",No,AP402; AP601,"p95HER2, Shortened HER2 receptor; CD137, Tumor Necrosis Factor Receptor Superfamily Member 9; CD73, 5'-Nucleotidase",oncology,immune checkpoint; enzyme; immune checkpoint,Preclinical,No,,,No,,,No,,,Yes,Bispecific Antibody,https://tw.linkedin.com/company/ap-biosciences-bispecific-antibodies,No,,,No,,,No,,,No,,,No,,,No,,,No,,
fore biotherapeutics inc,Error: Connection failed - 403 Client Error: Forbidden for url: https://www.b,No,Not specified,Not specified,Not specified,Not specified,Not specified,Yes,plixorafenib,https://www.linkedin.com/company/forebiotherapeutics,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
aronora inc,"Error: Connection failed - HTTPSConnectionPool(host='www.sbir.gov', port=443)",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
bonesupport ab,2025-10-17 15:00:09,No,CERAMENT BVF; CERAMENT G; CERAMENT V,Not specified,orthobiologics,Not specified,Preclinical,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,drug-eluting bioceramic products,https://www.linkedin.com/company/bonesupport-ab
viralytics pty ltd,"Error: Connection failed - HTTPSConnectionPool(host='www.merck.com', port=443",Yes,CLD-201; pelareorep; cretostimogene grenadenorepvec; Olvi-Vec; TILT-123; ICVB-1042; VCN-01; BT-001; CAN-2409,Soft Tissue Sarcoma; Pancreatic Ductal Adenocarcinoma; Gastrointestinal Cancers; Bladder Cancer; Small-Cell Lung Cancer; Ovarian Cancer; Retinoblastoma; Solid Tumors; Prostate Cancer,oncology,other,Phase 3,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,CAR-Ts and other cell therapies,https://www.immvirx.com/about-us/,No,,,No,,,Yes,oncolytic viruses,https://www.immvirx.com/about-us/
viralytics pty ltd (inactive),"Error: Connection failed - HTTPSConnectionPool(host='www.merck.com', port=443",Yes,CG0070; cretostimogene grenadenorepvec,"PD-L1, Programmed Death-Ligand 1",oncology,immune checkpoint,Phase 3,No,,,No,,,No,,,No,,,No,,,No,,,Yes,bio-selected RNA viruses,https://www.immvirx.com/immvirx-reports-on-operations-for-fy22/,Yes,CAR-T cell therapies,https://www.immvirx.com/immvirx-reports-on-operations-for-fy22/,No,,,No,,,Yes,oncolytic viruses,https://www.immvirx.com/immvirx-reports-on-operations-for-fy22/
arrys therapeutics inc,2018-12-18 00:00:00,No,OT-101,"TGF-β, Transforming Growth Factor Beta",oncology; inflammatory diseases,cytokine,Phase 3,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
cvie therapeutics company ltd,"Error: Connection failed - HTTPSConnectionPool(host='www.biospace.com', port=",Yes,Istaroxime; CVie-216,"SERCA2a, Sarcoplasmic Reticulum Ca2+-ATPase",cardiovascular,enzyme,Phase 2; Preclinical,Yes,preclinical SERCA2a activators for heart failure,https://www.marketscreener.com/quote/stock/WINDTREE-THERAPEUTICS-INC-54601701/news/Windtree-Therapeutics-Inc-acquired-50-42-stake-in-CVie-Therapeutics-Company-Limited-for-approxima-34472687/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
tolremo therapeutics ag,"Error: Connection failed - HTTPSConnectionPool(host='techparkbasel.ch', port=",Yes,TT125-802,"CBP/p300, CREB-binding protein/E1A-associated protein p300",oncology,other,Phase 1,Yes,small molecule inhibitor,https://ch.linkedin.com/company/tolremo-therapeutics,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
coave therapeutics,2021-07-21 02:00:00,Yes,Reqorsa; quaratusugene ozeplasmid; GPX-002,"ALK-EML4, Anaplastic Lymphoma Kinase-Echinoderm Microtubule-associated Protein-like 4; TUSC2, Tumor Suppressor Candidate 2; Pdx1, Pancreatic and Duodenal Homeobox 1; MafA, V-maf musculoaponeurotic fibrosarcoma oncogene homolog A",oncology; diabetes,kinases; other,Preclinical,No,,,Yes,"conjugation of targeting ligands, such as small molecules, peptides, or antibody fragments",https://www.globenewswire.com/news-release/2025/04/23/3066174/0/en/Coave-Therapeutics-Expands-into-the-US-with-Strategic-Appointment-of-Romain-Pettenaro-as-VP-of-Business-Development.html,No,,,Yes,"conjugation of targeting ligands, such as small molecules, peptides, or antibody fragments",https://www.globenewswire.com/news-release/2025/04/23/3066174/0/en/Coave-Therapeutics-Expands-into-the-US-with-Strategic-Appointment-of-Romain-Pettenaro-as-VP-of-Business-Development.html,No,,,No,,,No,,,Yes,developing life-changing gene therapies in rare ocular and CNS (Central Nervous System) diseases,https://www.prnewswire.com/news-releases/coave-therapeutics-closes-eur33-million-39-million-series-b-financing-to-develop-its-gene-therapy-pipeline-and-next-generation-vectors-based-on-its-aav-ligand-conjugate-platform-868708634.html,No,,,No,,,Yes,suprachoroidal capsid and suprachoroidal route of administration,https://fr.linkedin.com/company/coavetx
orphomed inc,"Error: Connection failed - HTTPSConnectionPool(host='drug-dev.com', port=443)",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
asarina pharma ab,"Error: Connection failed - HTTPSConnectionPool(host='www.relmada.com', port=4",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
spine biopharma llc,"Error: Connection failed - HTTPSConnectionPool(host='www.healio.com', port=44",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,Yes,SB-01 – A first-in-class investigational DDD treatment,https://www.linkedin.com/company/spine-biopharma,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,regenerative and restorative technologies,https://www.linkedin.com/company/spine-biopharma
ocelot bio inc,2023-08-12 00:00:00,No,Belapectin; PHIN-214; RTX001; LPCN 1148,Metabolic Dysfunction-Associated Steatohepatitis (MASH); Vasopressin 1a receptor; Macrophage replacements,liver diseases; metabolic diseases,other; gpcr; other,Phase 2; Phase 1; Phase 2; Phase 2,No,,,Yes,therapeutic peptide,https://www.linkedin.com/company/ocelot-bio,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
rani therapeutics llc,Error: Connection failed - 403 Client Error: Forbidden for url: https://www.c,Yes,RT-114; PG-102,"GLP-1, Glucagon-like Peptide-1; GLP-2, Glucagon-like Peptide-2",obesity,gpcr,Phase 1,No,,,Yes,"The Rani platform is capable of delivering orally any payload, including proteins, peptides, and antibodies",https://www.ranitherapeutics.com/,Yes,"The Rani platform is capable of delivering orally any payload, including proteins, peptides, and antibodies",https://www.ranitherapeutics.com/,Yes,"The Rani platform is capable of delivering orally any payload, including proteins, peptides, and antibodies",https://www.ranitherapeutics.com/,No,,,No,,,No,,,No,,,No,,,No,,,No,,
east coast institute for research inc,"Error: Connection failed - HTTPSConnectionPool(host='providenthp.com', port=4",No,Not specified,Type 2 Diabetes; Weight Loss; Alzheimer's Disease; Depression; Anxiety; PTSD; ADHD,metabolic diseases; neurology; psychiatry,Not specified,Phase 2; Phase 3,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,"Vaccines, COPD, Osteoarthritis, and more",https://www.linkedin.com/company/east-coast-institute-for-research,No,,,No,,
callisto pharmaceuticals inc (inactive),2008-07-22 11:55:02,Yes,Not specified,Not specified,Not specified,Not specified,Not specified,Yes,SP–304 (previously referred to as Guanilib) is an analog (synthetic molecule) of uroguanylin,https://www.eleconomista.es/empresas-finanzas/noticias/667261/07/08/Callisto-Pharmaceuticals-Announces-30-Million-Financing-by-Its-Synergy-Pharmaceuticals-Subsidiary-and-Related-Transactions-Leaving-Callisto-with-a-68-Stake-in-Synergy.html,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
lophora aps,"Error: Connection failed - HTTPSConnectionPool(host='www.lophora.com', port=4",Yes,LPH-5; Psilocin; BPL-003,Not specified,CNS; depression; anxiety; post-traumatic stress disorder; substance abuse,Not specified,Preclinical; Phase 1; Phase 2,Yes,development of proprietary NCEs for treatment-resistant depression,https://www.beckleypsytech.com/posts/beckley-psytech-bolsters-pipeline-of-next-generation-psychedelic-medicines-with-research-collaboration-and-strengthening-of-relationship-with-lophora-aps,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,"developing novel, next-generation, neuroactive medicines to treat neurological and psychiatric disorders",https://www.linkedin.com/company/lophora/
mapreg sas,2008-02-05 00:00:00,Yes,MAP4343,Not specified,CNS; neurotraumatic injuries; depression; spinal cord injuries,Not specified,Phase 2,Yes,neurosteroid derivatives,https://sciencebusiness.net/news/71059/Paris%3A-Investors-sought-for-Mapreg%E2%80%99s-nerve-repair,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
iveena delivery systems inc,"Error: Connection failed - HTTPSConnectionPool(host='synapse.patsnap.com', po",No,IVMED-85,"LOX, Lysyl Oxidase",ophthalmology,enzyme,Phase 2,Yes,"IVMED-85 is a new chemical entity (NCE), preservative-free prescription eye drop",https://www.linkedin.com/company/iveena,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
cyclacel pharmaceuticals inc,2025-06-20 20:30:00,No,Not specified,Not specified,oncology; hematology,Not specified,Not specified,Yes,"developing innovative cancer medicines based on cell cycle, transcriptional regulation and mitosis biology",https://www.globenewswire.com/news-release/2025/06/20/3102932/10564/en/Cyclacel-Pharmaceuticals-Announces-3-Million-Private-Placement-Offering-of-Convertible-Preferred-Stock.html,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
abl bio inc,2025-09-01 01:56:31,Yes,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,Yes,bispecific antibody therapeutics,https://www.linkedin.com/company/ablbio/,Yes,antibody-drug conjugates (ADCs),https://www.linkedin.com/company/ablbio/,No,,,Yes,"polynucleotide or oligonucleotides, such as siRNA and ASOs",https://www.prnewswire.com/news-releases/abl-bio-announces-grabody-b-brain-delivery-platform-license-agreement-with-gsk-to-develop-novel-medicines-for-neurodegenerative-diseases-302421544.html,No,,,No,,,No,,,Yes,Blood-Brain Barrier (BBB) shuttle platform,https://www.linkedin.com/company/ablbio/
apim therapeutics as,Error: Connection failed - 403 Client Error: Forbidden for url: https://www.c,Yes,ATX-101,"PCNA, Proliferating Cell Nuclear Antigen",oncology,other,Phase 2,No,,,Yes,ATX-101 is a first-in-class peptide targeting PCNA (Proliferating Cell Nuclear Antigen),https://www.prnewswire.com/news-releases/nordic-nanovector-and-apim-therapeutics-announce-merger-agreement-301673852.html,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
