company_name,sector,funding,funding_citation,ai_enabled
minghui pharmaceutical (shanghai) co ltd,Pharmaceuticals,"$131M, Pre-IPO",https://www.prnewswire.com/news-releases/minghui-pharmaceutical-announces-usd-131-million-pre-ipo-financing-to-advance-late-stage-pipeline-and-global-expansion-302524051.html,No
ministry of health of rio negro,Others,Not Found,Not Found,No
minomic international ltd,Biotechnology,Not Found,Not Found,Yes
minsk state clinical hospital no 9,Others,Not Found,Not Found,No
mirati therapeutics inc,Biotechnology,"$345M, Post IPO Equity",https://www.linkedin.com/company/mirati-therapeutics,No
mironova labs inc,Biotechnology,Not Found,Not Found,No
mitchell cancer institute,Others,Not Found,Not Found,No
mitsubishi tanabe pharma corp,Pharmaceuticals,"$3.4B, Acquired",https://www.baincapital.com/news/bain-capital-acquire-mitsubishi-tanabe-pharma-corporation,No
miyazaki zenjinkai hospital,Others,Not Found,Not Found,No
modex therapeutics inc,Biotechnology,Not Found,Not Found,Yes
moi teaching and referral hospital,Others,"$15M, Not Found",https://hyc.globalhealth.duke.edu/about/global-partners/eldoret-kenya/,No
molecular partners ag,Biotechnology,"$20M, Post IPO equity",https://www.linkedin.com/company/molecular-partners-ag-zurich-switzerland,No
molecular templates inc,Biotechnology,Not Found,Not Found,No
momenta pharmaceuticals inc,Biotechnology,"$6.5B, Acquired",https://www.jnj.com/media-center/press-releases/johnson-johnson-to-acquire-momenta-pharmaceuticals-inc-expanding-janssens-leadership-in-novel-treatments-for-autoimmune-diseases,No
momotaro-gene inc,Biotechnology,Not Found,Not Found,No
monopar therapeutics inc,Biotechnology,"$135M, Post IPO equity",https://finance.yahoo.com/news/why-monopar-therapeutics-inc-mnpr-002249060.html,No
monopteros therapeutics inc,Biotechnology,"$20M, Series A",https://www.biospace.com/monopteros-therapeutics-initiates-clinical-trial-to-reprogram-regulatory-t-cells-in-solid-tumors,No
montefiore medical center,Others,Not Found,Not Found,No
montpellier university hospital,Others,Not Found,Not Found,No
moonbiotech,Biotechnology,"$41.3M, Series C+",https://www.echemi.com/cms/1958758.html,No
moonlake immunotherapeutics,Biotechnology,"$75M, Post IPO Debt",https://www.linkedin.com/company/moonlake-immunotherapeutics-ag/,No
moonshot antibodies inc,Error,Error,Error,Error
morphosys ag,Biotechnology,"$239M, IPO",https://en.wikipedia.org/wiki/MorphoSys,No
morphotek inc,Biotechnology,"$325M, Acquired",https://www.flagshippioneering.com/companies/morphotek,No
moscow state university of medicine and dentistry,Others,Not Found,Not Found,No
moscow city oncology hospital no 62,Others,Not Found,Not Found,No
motol university hospital,Others,Not Found,Not Found,No
mount sinai medical center,Others,Not Found,Not Found,No
mozart therapeutics inc,Biotechnology,"$25M, Series A",https://www.crunchbase.com/organization/mozart-therapeutics,No
mudanjiang tumour hospital,Others,Not Found,Not Found,No
muljibhai patel urological hospital,Others,Not Found,Not Found,No
multivir inc,Biotechnology,Not Found,Not Found,No
multidisplinary group on digestive cancer,Others,Not Found,Not Found,No
multinational center of quality of life research,Others,Not Found,Not Found,No
multiple myeloma research consortium llc,Biotechnology,"$23M, Not Found",https://www.myelomainvestmentfund.org/,Yes
multitude therapeutics inc,Biotechnology,"$1B, Not Found",https://www.prnewswire.com/news-releases/adcendo-aps-and-multitude-therapeutics-inc-announce-global-development-and-commercialization-agreement-on-first-in-class-adc-drug-candidate-targeting-tissue-factor-302225429.html,No
multitude therapeutics inc (inactive),Biotechnology,"$1B, Not Found",https://adcendo.com/adcendo-aps-and-multitude-therapeutics-inc-announce-global-development-and-commercialization-agreement-on-first-in-class-adc-drug-candidate-targeting-tissue-factor/,No
municipal hospital munich gmbh,Others,Not Found,Not Found,No
mural oncology inc,Biotechnology,"$275M, Corporate round",https://www.crunchbase.com/organization/mural-oncology,No
musashino red cross hospital,Others,Not Found,Not Found,No
mycenax biotech inc,Biotechnology,"$56M, IPO",https://www.linkedin.com/company/mycenax,No
myeloma canada,Others,Not Found,Not Found,No
myeloma canada research network,Others,Not Found,Not Found,No
myeloproliferative disorders-research consortium,Biotechnology,"$20M, Not Found",https://reports.mountsinai.org/article/tisch2024-03-mpn-consortium,No
mylan pharmaceuticals inc,Pharmaceuticals,Not Found,Not Found,No
mythic therapeutics inc,Biotechnology,"$103M, Series B",https://pitchbook.com/profiles/company/343417-51,No
n. n. blokhin cancer research center russian academy of medical sciences,Others,Not Found,Not Found,No
naya biosciences inc,Biotechnology,Not Found,Not Found,Yes
nbe-therapeutics ag,Biotechnology,"$22M, Series C",https://ch.linkedin.com/company/nbe-therapeutics-ag,No
nec bio bv,Biotechnology,"$10M, Series A",https://www.nec-bio.com/,Yes
ngm biopharmaceuticals inc,Biotechnology,"$122M, Series A",https://www.linkedin.com/company/ngm-biopharmaceuticals,No
nhs greater glasgow and clyde,Others,Not Found,Not Found,No
nobo medicine inc,Biotechnology,"$20.5M, Series C",https://www.linkedin.com/company/nobomedicine,Yes
nrg oncology,Others,Not Found,Not Found,No
nsabp foundation inc,Biotechnology,Not Found,Not Found,No
nyu langone health system,Others,Not Found,Not Found,No
nyu robert i. grossman school of medicine,Others,Not Found,Not Found,Yes
nagasaki university,Others,Not Found,Not Found,Yes
nagasaki university graduate school of biomedical sciences,Biotechnology,Not Found,Not Found,No
nagoya city university,Pharmaceuticals,Not Found,Not Found,No
nagoya city university graduate school of medical sciences,Others,Not Found,Not Found,Yes
nagoya city university hospital,Others,Not Found,Not Found,No
nagoya university hospital,Others,Not Found,Not Found,No
nahda university,Others,Not Found,Not Found,No
namik kemal university,Others,Not Found,Not Found,Yes
nanchang people''s hospital,Others,Not Found,Not Found,No
nanjing brain hospital,Others,Not Found,Not Found,No
nanjing chest hospital,Others,Not Found,Not Found,No
nanjing chia-tai tianqing pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
nanjing drum tower hospital,Others,Not Found,Not Found,No
nanjing first hospital,Others,Not Found,Not Found,No
nanjing geneseeq technology inc,Biotechnology,Not Found,Not Found,Yes
nanjing gulou hospital,Others,Not Found,Not Found,Yes
nanjing king-friend biochemical pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
nanjing leads biolabs co ltd,Biotechnology,"$189M, IPO",https://www.prnewswire.com/news-releases/leads-biolabs-lists-on-hkex-raising-usd-189-million-through-initial-public-offering-302512730.html,Yes
nanjing medical university affiliated wuxi people''s hospital,Others,Not Found,Not Found,No
nanjing regenecore biotech co ltd,Biotechnology,Not Found,Not Found,Yes
nanjing rongjiekang biotechnology co ltd,Biotechnology,Not Found,Not Found,No
nanjing sanhome pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
nanjing second hospital,Others,Not Found,Not Found,No
nanjing shunxin pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
nanjing traditional chinese medicine hospital,Others,Not Found,Not Found,No
nanjing university medical school hospital 1,Others,Not Found,Not Found,No
nankai university,Others,Not Found,Not Found,Yes
nanning aier eye hospital,Others,"$490M, Private Placement",https://en.wikipedia.org/wiki/Aier_Eye_Hospital,Yes
nano daru pharmaceutical co,Pharmaceuticals,Not Found,Not Found,Yes
nano mrna co ltd,Biotechnology,Not Found,Not Found,Yes
nanocarrier co ltd,Biotechnology,"$25.7M, Post IPO Debt",https://www.linkedin.com/company/nanocarrier-ltd-,No
nanobiotix sa,Biotechnology,"$18M, IPO",https://en.wikipedia.org/wiki/Nanobiotix,No
nanogen biopharmaceutical co,Biotechnology,Not Found,Not Found,Yes
nanolattix biotechnology co ltd,Biotechnology,Not Found,Not Found,Yes
nantcell inc,Biotechnology,"$Not Found, Acquired",https://cdek.pharmacy.purdue.edu/org/3196/,No
nantworks llc,Biotechnology,Not Found,Not Found,Yes
nantes university hospital,Others,Not Found,Not Found,No
nantong tumor hospital,Healthcare,Not Found,Not Found,No
narayana hrudayalaya ltd,Others,Not Found,Not Found,No
nascent biotech inc,Biotechnology,"$750K, Grant",https://www.linkedin.com/company/nascent-biotech,No
nasonova research institute of rheumatology,Others,Not Found,Not Found,No
natera inc,Biotechnology,"$11M, IPO",https://en.wikipedia.org/wiki/Natera,Yes
national cancer center,Others,"$8.72M, Not Found",https://nationalcancercenter.org/,Yes
national cancer center hospital east,Others,Not Found,Not Found,No
national cancer center hospital,Others,"$8.72M, Not Found",https://nationalcancercenter.org/,No
national cancer center japan,Others,Not Found,Not Found,Yes
national cancer centre singapore,Others,"$2.5M, Grant",https://sg.linkedin.com/company/nationalcancercentresingapore,Yes
national cancer institute (naples),Others,Not Found,Not Found,No
national cancer institute g pascale foundation,Others,Not Found,Not Found,No
national cancer institute milan,Others,Not Found,Not Found,No
national cancer institute naples,Others,Not Found,Not Found,No
national cancer institute us,Others,"$5B, Not Found",https://en.wikipedia.org/wiki/National_Cancer_Institute,No
national cancer research center,Others,"$8.72M, Not Found",https://nationalcancercenter.org/,No
national center for global health and medicine,Others,Not Found,Not Found,No
national cheng-kung university hospital,Others,Not Found,Not Found,No
national comprehensive cancer network,Others,Not Found,Not Found,No
national guard health affairs,Others,Not Found,Not Found,Yes
national health mission,Others,Not Found,Not Found,No
national health research institutes,Biotechnology,Not Found,Not Found,No
national health and medical research council,Others,"$850M-$900M, Not Found",https://www.glopid-r.org/members/national-health-and-medical-research-council/,No
national hospital organization fukuyama medical center,Others,Not Found,Not Found,No
national hospital organization kumamoto medical center,Others,Not Found,Not Found,No
national hospital organization nagoya medical center,Others,Not Found,Not Found,No
national institute for public health and the environment,Others,Not Found,Not Found,No
national institute of arthritis and musculoskeletal and skin diseases,Others,Not Found,Not Found,No
national institute of biomedical research,Others,Not Found,Not Found,No
national institute of cancer research & hospital,Others,Not Found,Not Found,No
national institute of cardiology ignacio chavez,Others,Not Found,Not Found,No
"national institute of geriatrics, rheumatology and rehabilitation",Others,Not Found,Not Found,No
national institute of infectious diseases,Others,Not Found,Not Found,Yes
national institute of oncology,Others,Not Found,Not Found,No
national institute on alcohol abuse and alcoholism,Others,Not Found,Not Found,No
national institute on deafness and other communication disorders,Others,Not Found,Not Found,No
national jewish health,Others,Not Found,Not Found,No
national kyushu cancer center,Others,Not Found,Not Found,No
national medical research center for therapy and preventive medicine,Others,Not Found,Not Found,No
national medical research center of children''s health,Others,Not Found,Not Found,No
national medical research radiological centre of the ministry of health of the russian federation,Others,Not Found,Not Found,No
national research institute of mother and child,Others,Not Found,Not Found,No
national resilience inc,Biotechnology,"$625M, Series D",https://www.biopharmadive.com/news/national-resilience-manufacturing-operations-wind-down/750246/,Yes
national surgical adjuvant breast and bowel project,Others,Not Found,Not Found,No
national taiwan university hospital clinical trial center,Biotechnology,Not Found,Not Found,No
national university health system pte ltd,Others,Not Found,Not Found,Yes
national university hospital,Others,Not Found,Not Found,Yes
national university of singapore,Others,Not Found,Not Found,Yes
national and kapodistrian university of athens,Others,Not Found,Not Found,No
naval medical center portsmouth,Others,Not Found,Not Found,No
naval medical university hospital 1,Others,Not Found,Not Found,No
naval medical university hospital 3,Others,"$1.075M, Not Found",https://www.ncbi.nlm.nih.gov/books/NBK223705/,No
navarrabiomed - miguel servet foundation,Biotechnology,Not Found,Not Found,Yes
navifus corp,Biotechnology,"$10M, Seed",https://is.linkedin.com/company/navifus-corporation,No
navire pharma inc,Biotechnology,Not Found,Not Found,No
nayoro city general hospital,Others,Not Found,Not Found,No
necmettin erbakan university,Others,Not Found,Not Found,No
nectin therapeutics ltd,Biotechnology,"$10M, Series Unknown",https://www.crunchbase.com/organization/nectin-therapeutics,No
nederlandse vereniging van artsen voor longziekten en tuberculose,Others,Not Found,Not Found,No
nektar therapeutics,Biotechnology,Not Found,Not Found,No
nelum corp,Pharmaceuticals,Not Found,Not Found,No
neoimmunetech inc,Biotechnology,Not Found,Not Found,No
neotx therapeutics ltd,Biotechnology,"$45M, Series C",https://www.linkedin.com/company/neotx-therapeutics-ltd/,No
neoleukin therapeutics inc,Biotechnology,"$95M, Acquired",https://www.pharmaceutical-technology.com/news/neurogene-merger-deal-neoleukin/,Yes
neonc technologies inc,Biotechnology,"$50M, Not Found",https://finance.yahoo.com/news/neonc-technologies-quazar-investment-set-130000126.html,No
neovii biotech gmbh,Biotechnology,Not Found,Not Found,No
neovii pharmaceuticals ag,Biotechnology,Not Found,Not Found,No
nerviano medical sciences srl,Biotechnology,"$21M, Not Found",https://www.novaquest.com/news/nerviano-medical-sciences-srl-announces-rozlytrek-entrectinib-royalty-agreement/,No
netris pharma sas,Biotechnology,Not Found,Not Found,No
neuclone pty ltd,Biotechnology,Not Found,Not Found,No
neutec pharma ltd,Pharmaceuticals,"$569M, Acquired",https://www.neutecpharma.com/,No
neura,Error,Error,Error,Error
neuracle science co ltd,Biotechnology,"$5.6M, Series Unknown",https://www.linkedin.com/company/neuraclescience,Yes
neuramedy co ltd,Biotechnology,"$6.7M, Series A",https://www.linkedin.com/company/neuramedy,Yes
neuraxpharm holdco iberia sl,Pharmaceuticals,Not Found,Not Found,No
neurimmune holding ag,Biotechnology,Not Found,Not Found,Yes
neurology center of new england pc,Others,Not Found,Not Found,Yes
new approaches to neuroblastoma therapy,Biotechnology,Not Found,Not Found,No
new beta innovation ltd,Biotechnology,Not Found,Not Found,No
new england research institutes inc,Others,"$45M, Grant",https://www.linkedin.com/company/new-england-research-institutes-inc.-neri,No
new mexico cancer care alliance,Others,Not Found,Not Found,Yes
new york university school of medicine,Others,Not Found,Not Found,No
newamsterdam pharma company nv,Biotechnology,Not Found,Not Found,No
newark beth israel medical center,Others,"$5M, Grant",https://www.linkedin.com/company/newark-beth-israel-medical-center,No
nextcure inc,Biotechnology,"$2M, Post IPO Equity",https://www.linkedin.com/company/nextcure-inc,No
nextpoint therapeutics inc,Biotechnology,"$42.5M, Series B",https://www.businesswire.com/news/home/20240214915953/en/NextPoint-Therapeutics-Announces-Closing-of-Series-B-Financing-Extension-Led-by-Catalio-Capital-Management,Yes
nikang therapeutics inc,Biotechnology,"$200M, Series C",https://www.linkedin.com/company/nikang-therapeutics-inc,No
