company_name,website_timestamp,preclinical_stage,drug_molecule,target,therapeutic_area,target_type,development_stage,small_molecules,small_molecules_keyword,small_molecules_source_url,peptides,peptides_keyword,peptides_source_url,proteins,proteins_keyword,proteins_source_url,antibodies,antibodies_keyword,antibodies_source_url,antibody_conjugates,antibody_conjugates_keyword,antibody_conjugates_source_url,fusion_proteins,fusion_proteins_keyword,fusion_proteins_source_url,nucleic_acid_therapeutics,nucleic_acid_therapeutics_keyword,nucleic_acid_therapeutics_source_url,gene_cell_therapies,gene_cell_therapies_keyword,gene_cell_therapies_source_url,vaccines,vaccines_keyword,vaccines_source_url,protein_degraders,protein_degraders_keyword,protein_degraders_source_url,other_modalities,other_modalities_keyword,other_modalities_source_url
point biopharma global inc,2022-10-13 00:00:00,Yes,PNT2002; PNT2001,"PSMA, Prostate-Specific Membrane Antigen",oncology,other,Phase 3; Preclinical,Yes,SMDC (Small Molecule…),https://www.linkedin.com/company/point-biopharma,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Radioligand therapies,https://point-biopharma.webflow.io/
travere therapeutics inc,2025-10-17 14:55:54,No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
belite bio inc,2025-09-16 23:53:26,Yes,Tinlarebant; LBS-008,"RBP4, Retinol Binding Protein 4",degenerative retinal diseases; rare diseases,other,Phase 3,Yes,Tinlarebant is a novel oral therapy,https://www.quiverquant.com/news/Belite+Bio%2C+Inc.+Announces+NMPA+Acceptance+of+Priority+Review+for+Tinlarebant+NDA+Based+on+Phase+3+DRAGON+Interim+Analysis+Results,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
caribou biosciences inc,Error: Connection failed - 403 Client Error: Forbidden for url: https://pitch,No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,allogeneic CAR-T cell therapies,https://www.linkedin.com/company/caribou-biosciences,No,,,No,,,No,,
fulcrum therapeutics inc,2025-10-16 14:00:01,Yes,Losmapimod,"DUX4, Double Homeobox 4",rare diseases; neuromuscular disorders,other,Phase 2,Yes,"pociredir, a once-daily oral therapy",https://www.linkedin.com/company/fulcrum-therapeutics,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Improving Cell and Gene Therapy (ICGT) Education for Sickle Cell Disease Initiative,https://www.linkedin.com/company/fulcrum-therapeutics,No,,,No,,,No,,
design therapeutics inc,2021-02-27 00:00:00,No,DT-216P2; DT-168,"FXN, Frataxin; TCF4, Transcription Factor 4",rare diseases; ophthalmology,other,Phase 1/2; Phase 2,Yes,GeneTAC™ gene targeted chimera small molecules,https://www.linkedin.com/company/designtx,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
oric pharmaceuticals inc,"Error: Connection failed - HTTPSConnectionPool(host='seekingalpha.com', port=",No,Not specified,Not specified,Not specified,Not specified,Not specified,Yes,"ORIC-944, an allosteric inhibitor of the polycomb repressive complex 2 (PRC2) via the EED subunit",https://www.linkedin.com/company/oric-pharmaceuticals-inc,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
ultragenyx pharmaceutical inc,"Error: Connection failed - HTTPSConnectionPool(host='en.wikipedia.org', port=",No,UX143; UX111; DTX401; DTX301; UX701; GTX-102,"FGF23, Fibroblast Growth Factor 23; Sclerostin; G6Pase-α, Glucose-6-Phosphatase-alpha; OTC, Ornithine Transcarbamylase; ATP7B, Copper Transporter; UBE3A-ATS",rare diseases; metabolic diseases; genetic disorders; bone disorders,cytokine; other; enzyme; enzyme; other; other,Phase 3; Phase 3; Phase 3; Phase 3; Phase 3; Phase 3,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,groundbreaking gene therapy,https://www.ultragenyx.com/,No,,,No,,,No,,
omega therapeutics inc,2025-02-04 12:15:00,Yes,Not specified,"Insulated Genomic Domains, Conserved 3D Structures for Genomic Control",oncology; regenerative medicine; multigenic diseases; inflammatory conditions; cardiometabolic conditions,other,Clinical-stage,No,,,No,,,No,,,No,,,No,,,No,,,Yes,programmable mRNA therapeutics for controlled epigenomic modulation,https://www.linkedin.com/company/omega-therapeutics,No,,,No,,,No,,,Yes,Epigenomic Controllers™ target specific intervention points,https://www.linkedin.com/company/omega-therapeutics
silverback therapeutics inc,2025-10-17 00:00:00,Yes,SBTX-101; SBTX-102; SBTX-103,Solid Tumors; Breast Cancer; Prostate Cancer,oncology,other,Phase 1; Preclinical,No,,,No,,,No,,,Yes,monoclonal antibodies directed at specific disease sites,https://www.nasdaq.com/press-release/silverback-therapeutics-and-ars-pharmaceuticals-announce-merger-2022-07-21,Yes,antibody-TLR agonist conjugates,https://www.marketbeat.com/stocks/NASDAQ/SBTX/,No,,,No,,,No,,,No,,,No,,,Yes,ImmunoTAC™ (tumor-activated cytokine) platform,https://www.marketbeat.com/stocks/NASDAQ/SBTX/
archigen biotech ltd (inactive),Error: Connection failed - HTTPSConnectionPool(host='www.centerforbiosimilars,No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
adverum biotechnologies inc,Error: Connection failed - 403 Client Error: Forbidden for url: https://pitch,No,Ixo-vec; ADVM-022,Not specified,ophthalmology,Not specified,Phase 3,No,,,No,,,Yes,vectorized therapeutic protein (aflibercept) treatment,https://adverum.com/,No,,,No,,,No,,,No,,,Yes,gene therapy,https://adverum.com/,No,,,No,,,No,,
amphivena therapeutics inc,"Error: Connection failed - HTTPSConnectionPool(host='tracxn.com', port=443): ",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,Yes,bivalent T-cell engagers,https://www.prnewswire.com/news-releases/amphivena-therapeutics-announces-first-patient-dosed-in-the-phase-1-dose-expansion-of-amv564-301194326.html,No,,,No,,,No,,,No,,,No,,,No,,,Yes,immune cell engagers (bivalent T-cell engagers),https://www.prnewswire.com/news-releases/amphivena-therapeutics-announces-first-patient-dosed-in-the-phase-1-dose-expansion-of-amv564-301194326.html
act biotech inc,"Error: Connection failed - HTTPSConnectionPool(host='www.cbinsights.com', por",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
toragen inc,"Error: Connection failed - HTTPSConnectionPool(host='finance.yahoo.com', port",No,TGN-S11,"E5, E5 Oncogene of HPV",oncology,other,Phase 1,Yes,Novel small molecule therapeutics targeting oncogenic viruses,https://www.linkedin.com/company/toragen-inc,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
acurx pharmaceuticals inc,2025-08-12 07:01:00,Yes,ibezapolstat; ACX-801; ACX-375C,"DNA pol IIIC, DNA Polymerase IIIC",infectious diseases,enzyme,Phase 3,Yes,developing a new class of small molecule antibiotics for difficult-to-treat bacterial infections,https://www.prnewswire.com/news-releases/acurx-pharmaceuticals-inc-reports-second-quarter-results-and-provides-business-update-302520712.html,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
neuexcell therapeutics inc,"Error: Connection failed - HTTPSConnectionPool(host='www.nature.com', port=44",Yes,Not specified,Not specified,oncology; CNS; neurodegenerative diseases,Not specified,Preclinical,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,adeno-associated virus (AAV)-based gene therapy,https://members.lifesciencespa.org/directory/Details/neuexcell-therapeutics-inc-2766910,No,,,No,,,No,,
tafalgie therapeutics,Error: can't compare offset-naive and offset-aware dateti,No,Not specified,Not specified,CNS; pain management,ion channels; gpcr; other,Not specified,No,,,Yes,TAFA4 protein peptide,https://www.eu-startups.com/2025/09/french-biotech-startup-tafalgie-therapeutics-locks-in-e12-million-to-tackle-the-opioid-crisis-with-non-opioid-drugs/,Yes,TAFA4 protein-derived compounds,https://www.eu-startups.com/2025/09/french-biotech-startup-tafalgie-therapeutics-locks-in-e12-million-to-tackle-the-opioid-crisis-with-non-opioid-drugs/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
sillajen biotherapeutics,Error: Connection failed - 403 Client Error: Forbidden for url: https://www.c,No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,oncolytic viruses,https://www.cmocro.com/company/SillaJen+Biotherapeutics+Inc./index.html
modag gmbh,"Error: Connection failed - HTTPSConnectionPool(host='www.izb-online.de', port",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
myokardia inc,"Error: Connection failed - HTTPSConnectionPool(host='news.bms.com', port=443)",Yes,danicamtiv,Cardiac Myosin,cardiovascular,other,Phase 2,Yes,targeted drugs for heart disease,https://www.statnews.com/2025/01/10/kardigan-biotech-heart-disease-myokardia/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
shanghai zerun biotechnology co ltd,"Error: Connection failed - HTTPSConnectionPool(host='en.walvax.com', port=443",No,Not specified,Human Papillomavirus,infectious diseases; oncology,other,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,"novel human vaccine and biopharmaceutical research, development and commercialization",https://www.linkedin.com/company/shanghai-zerun-biotechnology,No,,,No,,
dimerix ltd,"Error: Connection failed - HTTPSConnectionPool(host='synapse.patsnap.com', po",Yes,DMX-200,"CCR2, C-C Chemokine Receptor Type 2; Angiotensin Type 1 Receptor",rare diseases; nephrology,gpcr,Phase 3,Yes,"Dimerix’ lead clinical asset, DMX-200",https://au.linkedin.com/company/dimerix-bioscience,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
arxx therapeutics as,"Error: Connection failed - HTTPSConnectionPool(host='tracxn.com', port=443): ",Yes,CAL101; CAL102; AX-202; 6B12,"S100A4, Damage-Associated Molecular Pattern Protein; Oxidized Phospholipids",rare diseases; dermatology; rheumatology; oncology; immunology; fibrotic diseases,other,Phase 1,No,,,No,,,No,,,Yes,first-in-class monoclonal antibody,https://www.linkedin.com/company/arxx-therapeutics/,No,,,No,,,No,,,No,,,No,,,No,,,No,,
cancer targeted technology llc,"Error: Connection failed - HTTPSConnectionPool(host='taggs.hhs.gov', port=443",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
scarless laboratories inc,"Error: Connection failed - HTTPSConnectionPool(host='www.sbir.gov', port=443)",Yes,SCX-001; OLX101; INV001; TRTP-101,"Connective Tissue Growth Factor; HSP47, Heat Shock Protein 47; YAP-TEAD pathway",dermatology,enzyme; other; other,Preclinical; Phase 2; Phase 1,No,,,Yes,fibromodulin-derived peptide,https://www.uclahealth.org/news/release/researchers-may-have-found-way-mitigate-or-eliminate,Yes,protein that helps prevent excessive scarring,https://www.uclahealth.org/news/release/researchers-may-have-found-way-mitigate-or-eliminate,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
pdc line pharma sas,Error: Connection failed - 403 Client Error: Forbidden for url: https://www.c,Yes,PDC*lung01; PDC*neo,NY-ESO-1; MAGE-A3; MAGE-A4; Multi-MAGE-A; MUC1; Survivin,oncology,immune checkpoint,Phase 1/Phase 2,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,allogeneic cellular immunotherapies for cancer,https://fr.linkedin.com/company/pdc-line-pharma,Yes,therapeutic cancer vaccines based on a proprietary cell line of Plasmacytoid Dendritic Cells (PDC*line),https://fr.linkedin.com/company/pdc-line-pharma,No,,,No,,
adjuvance technologies inc,"Error: Connection failed - HTTPSConnectionPool(host='tracxn.com', port=443): ",Yes,Zevor-cel; Satri-cel; CT071; CT011; CT0590; CT0596; KJ-C2219; KJ-C2320; KJ-C2114; KJ-C2526,"BCMA, B-cell Maturation Antigen; Claudin18.2; GPRC5D, G-protein coupled receptor family C group 5 member D; GPC3, Glypican-3; BCMA, B-cell Maturation Antigen; BCMA, B-cell Maturation Antigen; CD19/CD20; CD38; Undisclosed; NKG2DL, Natural Killer Group 2 Member D Ligand",oncology; hematology; infectious diseases; rare diseases,immune checkpoint; other; gpcr; other; immune checkpoint; immune checkpoint; other; other; Not specified; other,Approved; Phase 2; Phase 1; Phase 1; Phase 1; Phase 1; Phase 1; Phase 1; Phase 1; Phase 1,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,therapeutic vaccines and vaccine adjuvants,https://www.linkedin.com/company/adjuvance-technologies-inc,No,,,No,,
bnh research,"Error: Connection failed - HTTPSConnectionPool(host='www.biospectator.com', p",Yes,Not specified,Not specified,CNS,Not specified,Preclinical,Yes,drug candidates with special emphasis on reopening cortical plasticity,https://www.bnhresearch.net/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
spine biopharma inc,2025-08-01 13:45:26,No,SB-01; vicatertide,"TGF-β, Transforming Growth Factor Beta",CNS; chronic pain,cytokine,Phase 3,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
targed biopharmaceuticals bv,2025-10-13 07:47:43,Yes,KarXT; RAP 219; ABBV-932; ABX-002; ALTO-100; CB03-154; 4MT 2001; AL001; RP5063; NRX-101; LB 102; Aripiprazole 2-month injectable,Muscarinic M1 receptor; Muscarinic M4 receptor; AMPA receptor; Dopamine D2 receptor; Dopamine D3 receptor; Thyroid hormone receptor beta; Brain-derived neurotrophic factor; KCNQ2 potassium channel; KCNQ3 potassium channel; Glycogen synthase kinase 3 beta,CNS; neuropsychiatric conditions,gpcr; ion channels; nuclear receptors; other,Phase 3; Phase 2; Phase 1,No,,,No,,,Yes,MICROLYSE enzymatically breaks down blood clots,https://nl.linkedin.com/company/targedbiopharmaceuticals,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
biothera pharmaceutical inc,2018-04-15 00:00:00,Yes,STARJEMZA; BAT2206,"IL-12, Interleukin-12; IL-23, Interleukin-23",dermatology; immunology; gastroenterology,cytokine,Approved,No,,,No,,,No,,,Yes,anti-angiogenic antibodies,https://www.linkedin.com/company/biothera,No,,,No,,,No,,,No,,,No,,,No,,,Yes,innate immune modulator,https://www.linkedin.com/company/biothera
anhui biomec biopharmaceutical co ltd,"Error: Connection failed - HTTPSConnectionPool(host='en.lcywhx.com', port=443",No,REGN1908-1909; IRL201104,"Fel d 1, Cat Allergen; Not specified",allergy; respiratory diseases,immune checkpoint; other,Phase 3; Phase 2,No,,,No,,,Yes,genetically recombinant products,https://www.linkedin.com/company/anhui-zhifei-longcome-bio-pharmaceutical-co.-ltd./?trk=ppro_cprof,No,,,No,,,No,,,No,,,No,,,Yes,vaccines,https://www.linkedin.com/company/anhui-zhifei-longcome-bio-pharmaceutical-co.-ltd./?trk=ppro_cprof,No,,,No,,
kangpu biopharmaceuticals ltd,2023-09-30 00:00:00,No,KPG-121,Not specified,oncology,Not specified,Phase 2/Phase 3,Yes,discovery and development of innovative small molecules,https://www.linkedin.com/company/kangpu,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,targeted protein ubiquitination and degradation,https://www.linkedin.com/company/kangpu,No,,
shanghai kangabio co ltd,"Error: Connection failed - HTTPSConnectionPool(host='www.cbinsights.com', por",Yes,KGX101,"IL-12, Interleukin-12",oncology,cytokine,Phase 1,No,,,No,,,No,,,Yes,monoclonal antibody drug,https://www.prnewswire.com/news-releases/sanyou-biopharmaceuticals-and-kangabio-established-strategic-collaboration-to-accelerate-antibody-drug-development-and-innovation-301611386.html,No,,,No,,,No,,,No,,,No,,,No,,,Yes,multi-specific biologics,https://www.prnewswire.com/news-releases/sanyou-biopharmaceuticals-and-kangabio-established-strategic-collaboration-to-accelerate-antibody-drug-development-and-innovation-301611386.html
cartesian bio llc,"Error: Connection failed - HTTPSConnectionPool(host='www.biospace.com', port=",No,Descartes-08; Descartes-15,"BCMA, B-cell maturation antigen",autoimmune diseases; multiple myeloma,immune checkpoint,Phase 3; Phase 1,No,,,No,,,No,,,No,,,No,,,No,,,Yes,mRNA cell therapies,https://www.linkedin.com/company/cartesian-therapeutics,Yes,mRNA CAR-T,https://www.linkedin.com/company/cartesian-therapeutics,No,,,No,,,No,,
"cartesian bio, llc","Error: Connection failed - HTTPSConnectionPool(host='www.biospace.com', port=",No,Descartes-08; Descartes-15,"BCMA, B-cell maturation antigen",autoimmune diseases,other,Phase 3; Phase 1,No,,,No,,,No,,,No,,,No,,,No,,,Yes,mRNA cell therapies,https://www.linkedin.com/company/cartesian-therapeutics,Yes,mRNA CAR-T,https://www.linkedin.com/company/cartesian-therapeutics,No,,,No,,,No,,
changchun bcht biotechnology co ltd,"Error: Connection failed - HTTPConnectionPool(host='www.bchtpharm.com', port=",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
evopoint bioscience co ltd,2025-10-18 00:18:29,No,XNW27011,"CLDN18.2, Claudin 18.2",oncology,other,Phase 1; Phase 2,No,,,No,,,No,,,Yes,"Monoclonal antibodies (mAbs - human, humanized, chimeric)",https://www.prnewswire.com/news-releases/astellas-enters-exclusive-license-agreement-with-evopoint-biosciences-for-xnw27011--a-novel-clinical-stage-antibody-drug-conjugate-targeting-cldn18-2--302469022.html,Yes,antibody-drug conjugate (ADC),https://www.prnewswire.com/news-releases/astellas-enters-exclusive-license-agreement-with-evopoint-biosciences-for-xnw27011--a-novel-clinical-stage-antibody-drug-conjugate-targeting-cldn18-2--302469022.html,No,,,No,,,No,,,No,,,Yes,targeted protein degradation (TPD),https://www.prnewswire.com/news-releases/astellas-enters-exclusive-license-agreement-with-evopoint-biosciences-for-xnw27011--a-novel-clinical-stage-antibody-drug-conjugate-targeting-cldn18-2--302469022.html,No,,
ossium health inc,2025-10-15 20:54:14,Yes,"OssiGraft; HPC, Marrow; MSCs; Selected CD34+ Cells",Hematologic malignancies; Graft-versus-host Disease (GVHD); Organ Transplant Rejection; Musculoskeletal Defects,hematologic diseases; immunology; musculoskeletal defects,other,Phase 2; Phase 1; Preclinical,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,"cell therapy development, stem cell biology, stem cell therapy, stem cell transplant",https://ossiumhealth.com/,No,,,No,,,Yes,"bone marrow banking, cryopreserved bone marrow banking platform, organ donor derived bone marrow",https://ossiumhealth.com/
protagonist therapeutics inc,2025-10-09 13:15:03,No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,Yes,peptide-based new chemical entities (NCEs),https://www.linkedin.com/company/protagonist-therapeutics,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
glycotope gmbh,2025-01-13 00:00:00,Yes,Not specified,Not specified,oncology,other,Preclinical,No,,,No,,,No,,,Yes,developing antibodies against proteins carrying tumor-specific carbohydrate structures,https://www.globenewswire.com/news-release/2024/04/08/2858888/0/en/Glycotope-to-present-platform-approach-for-development-of-anti-GlycoTarget-antibodies-at-2024-AACR-Meeting.html,Yes,antibody-drug-conjugates,https://www.globenewswire.com/news-release/2024/04/08/2858888/0/en/Glycotope-to-present-platform-approach-for-development-of-anti-GlycoTarget-antibodies-at-2024-AACR-Meeting.html,Yes,fusion-proteins,https://www.globenewswire.com/news-release/2024/04/08/2858888/0/en/Glycotope-to-present-platform-approach-for-development-of-anti-GlycoTarget-antibodies-at-2024-AACR-Meeting.html,No,,,No,,,No,,,No,,,No,,
endeavor biomedicines inc,2024-04-24 15:40:56,No,ENV-101,"Hedgehog, Hedgehog Signaling Pathway",respiratory diseases,other,Phase 2,Yes,"ENV-101, once known as taladegib, blocks a cellular pathway dubbed 'hedgehog'",https://www.biopharmadive.com/news/endeavor-john-hood-series-c-idiopathic-pulmonary-fibrosis-adc-her3/714060/,No,,,No,,,Yes,ENV-501 is a human epidermal growth factor 3 (HER3)-targeted antibody-drug conjugate (ADC),https://www.linkedin.com/company/endeavor-biomedicines,Yes,ENV-501 is a human epidermal growth factor 3 (HER3)-targeted antibody-drug conjugate (ADC),https://www.linkedin.com/company/endeavor-biomedicines,No,,,No,,,No,,,No,,,No,,,No,,
