company_name,sector,funding,funding_citation,ai_enabled
jiangxi yaodu renhe pharmaceuticals co ltd,Pharmaceuticals,Not Found,Not Found,No
jiangxi yiyou pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,Yes
jiangxi yuansheng pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
jiangyin berrysen pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
jiangyin usun pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
jiangyou second people''s hospital,Others,Not Found,Not Found,No
jianmin pharmaceutical group co ltd,Pharmaceuticals,Not Found,Not Found,No
jianyang city people''s hospital,Others,Not Found,Not Found,No
jianyang people''s hospital of sichuan,Others,Not Found,Not Found,No
jiaozuo mingren natural medicine co ltd,Pharmaceuticals,Not Found,Not Found,Yes
jiaxing second hospital,Others,Not Found,Not Found,No
jiaxing traditional chinese medicine hospital,Others,Not Found,Not Found,No
jiaxing university,Others,Not Found,Not Found,No
jiaxing university hospital 2,Others,Not Found,Not Found,No
jichi medical university hospital,Others,Not Found,Not Found,No
jichuan pharmaceutical group co ltd,Pharmaceuticals,Not Found,Not Found,No
jieyang people''s hospital,Others,Not Found,Not Found,No
jikei university school of medicine,Others,Not Found,Not Found,No
jilin aodong pharmaceutical group co ltd,Pharmaceuticals,Not Found,Not Found,Yes
jilin aodong taonan pharmaceutical industry co ltd,Pharmaceuticals,Not Found,Not Found,Yes
jilin asean pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
jilin boda pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
jilin boda weiye pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,Yes
jilin cayman pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
jilin deshang pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
jilin guoda bioengineering co ltd,Biotechnology,Not Found,Not Found,Yes
jilin haiyue pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
jilin hanzheng ginseng co ltd,Others,Not Found,Not Found,No
jilin jinheng pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
jilin juxi pharmaceutical technology co ltd,Pharmaceuticals,Not Found,Not Found,No
jilin lihua pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
jilin medical university,Others,Not Found,Not Found,No
jilin province people''s hospital,Others,Not Found,Not Found,No
Jilin Province Shenyuan Pharmaceutical Co Ltd,Pharmaceuticals,Not Found,Not Found,No
jilin province tiansanqi pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
jilin province wutai pharma group co ltd,Pharmaceuticals,Not Found,Not Found,No
jilin province yinhe pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
jilin qijian bio pharmaceutical co ltd,Biotechnology,Not Found,Not Found,Yes
jilin shuang pharmaceutical group co ltd,Pharmaceuticals,Not Found,Not Found,No
jilin sihuan pharmaceutical co ltd,Pharmaceuticals,"$70M, Series A",https://www.bioworld.com/keywords/9283-sihuan-pharmaceutical-holdings-group-ltd,No
jilin tianheng pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,Yes
jilin tianlitai pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
jilin university,Others,Not Found,Not Found,No
"jilin university hospital 1;institute of materia medica, chinese academy of medical sciences & peking union medical college",Error,Error,Error,Error
jilin wantong pharmacy group co ltd,Pharmaceuticals,Not Found,Not Found,No
jilin yatai pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,Yes
jilin yimintang pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
jilin yipu biotechnology co ltd,Biotechnology,Not Found,Not Found,No
jimenez diaz foundation university hospital,Others,Not Found,Not Found,Yes
jin yang pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
jina pharmaceuticals inc,Pharmaceuticals,Not Found,Not Found,No
jinan bainuo pharmaceutical technology development co ltd,Pharmaceuticals,Not Found,Not Found,No
jinan bairun pharmaceutical technology co ltd,Pharmaceuticals,Not Found,Not Found,No
jinan chenxin pharmaceutical technology co ltd,Not Found,Not Found,Not Found,Unknown
jinan children''s hospital,Others,Not Found,Not Found,No
jinan gao hua pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
jinan gaohua pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
jinan liangfu jinghe pharmaceutical technology co ltd,Pharmaceuticals,Not Found,Not Found,No
jinan maternity and child care hospital,Others,Not Found,Not Found,No
Jinan Mental Hospital,Others,Not Found,Not Found,No
jinan military general hospital,Others,Not Found,Not Found,No
jinan mingxin pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
jinan stomatological hospital,Others,Not Found,Not Found,No
jinan tonglu pharmaceutical technology development co ltd,Pharmaceuticals,Not Found,Not Found,No
jinan university affiliated hospital six,Not Found,Not Found,Not Found,Unknown
jinan university school of chinese medicine,Pharmaceuticals,Not Found,Not Found,No
jinan university,Others,Not Found,Not Found,Yes
jincheng general hospital,Others,Not Found,Not Found,No
jincheng haisi pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
jincheng people''s hospital,Others,Not Found,Not Found,No
jingdezhen second people''s hospital,Others,Not Found,Not Found,No
jinggangshan university hospital,Others,Not Found,Not Found,No
jinghua pharmaceutical group co ltd,Not Found,Not Found,Not Found,Unknown
"Jingji Biopharmaceutical Technology (Taizhou) Co., Ltd.",Biotechnology,Not Found,Not Found,No
jingmen city first people''s hospital,Error,Error,Error,Error
jingshi (hangzhou) pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
jingzhou central hospital,Not Found,Not Found,Not Found,Unknown
jingzhou traditional chinese medicine hospital,Error,Error,Error,Error
jinhua maternal and child health hospital,Others,Not Found,Not Found,No
jinhua pharmaceutical technology (huzhou) co ltd,Pharmaceuticals,Not Found,Not Found,No
jining science and technology bureau,Others,"$347M, Not Found",https://subsites.chinadaily.com.cn/shandong/jining/2022-08/12/c_813867.htm,Yes
jinjiang hospital,Others,Not Found,Not Found,Yes
jinling hospital,Others,Not Found,Not Found,No
jinling pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,Yes
jinnah hospital,Others,Not Found,Not Found,No
jinnah postgraduate medical centre,Others,Not Found,Not Found,No
jinnah sindh medical university,Others,Not Found,Not Found,No
jinri pharmaceutical (china) co ltd,Pharmaceuticals,Not Found,Not Found,No
jintang first people''s hospital,Others,Not Found,Not Found,No
jinyao pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,Yes
jinzhou ahon pharmaceutical co ltd,Pharmaceuticals,"$219M, Acquired",https://www.biospace.com/fosun-pharma-buys-70-percent-of-b-jinzhou-ahon-pharma-b-for-219-million,No
jinzhou aohong pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
jinzhou jiutai pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
jinzhou medical university hospital 1,Others,Not Found,Not Found,No
jipmer women''s & children''s hospital,Others,Not Found,Not Found,No
jirui pharmaceutical factory,Others,Not Found,Not Found,No
jiuhua huayuan pharmaceutical (guilin) ?co ltd,Pharmaceuticals,Not Found,Not Found,No
jiuhua huayuan pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
jiujiang hospital of traditional chinese medicine,Others,Not Found,Not Found,Yes
jiujiang no 1 peoples hospital,Not Found,Not Found,Not Found,Unknown
jixing pharmaceutical technology (shanghai) co ltd,Pharmaceuticals,"$162M, Series D",https://www.marketscreener.com/quote/stock/BAYER-AG-436063/news/Jixing-Pharmaceutical-Technology-Co-Ltd-announced-that-it-has-received-162-million-in-funding-fr-45696321/,No
jnana therapeutics inc,Biotechnology,"$800M, Acquired",https://www.globenewswire.com/news-release/2024/08/01/2922405/0/en/Otsuka-Pharmaceutical-to-Acquire-Jnana-Therapeutics-Inc.html,Yes
joanneum research forschungsgesellschaft gmbh,Others,Not Found,Not Found,Yes
johannes gutenberg university mainz ,Others,Not Found,Not Found,No
johannes gutenberg university mainz,Others,Not Found,Not Found,No
john d. dingell va medical center,Others,Not Found,Not Found,No
john h. stroger hospital,Others,Not Found,Not Found,No
john hunter hospital,Others,Not Found,Not Found,No
johnpro biotech inc,Biotechnology,Not Found,Not Found,Yes
johns hopkins hospital,Others,Not Found,Not Found,No
johns hopkins university,Others,Not Found,Not Found,Yes
johnson & johnson consumer inc,Pharmaceuticals,Not Found,Not Found,No
johnson &,Pharmaceuticals,Not Found,Not Found,Yes
joincare pharmaceutical group industry co ltd,Pharmaceuticals,"$130M, Post IPO Debt",https://www.linkedin.com/company/joincare-pharmaceutical-group-industry-co.-ltd.,Yes
joint clinical research center,Others,"$120M, Not Found",https://en.wikipedia.org/wiki/Joint_Clinical_Research_Centre,No
joint logistic support force of pla hospital 900,Others,Not Found,Not Found,No
joint research office - ucl,Others,Not Found,Not Found,No
joint shantou international eye center,Others,"$Not Found, Not Found",Not Found,No
joint-stock company north-west center for evidence-based medicine,Others,Not Found,Not Found,No
jomo kenyatta university of agriculture and technology,Others,Not Found,Not Found,No
joonghun pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,Yes
jordan collaborating cardiology group,Others,Not Found,Not Found,Yes
jordan university of science and technology,Others,Not Found,Not Found,Yes
jorhat medical college & hospital,Others,Not Found,Not Found,No
jos university teaching hospital,Others,Not Found,Not Found,No
josep carreras leukaemia research institute,Biotechnology,"$10M, Not Found",https://fcarreras.org/en/,Yes
joseph raseta befelatanana university hospital,Others,Not Found,Not Found,No
josip juraj strossmayer university of osijek,Others,Not Found,Not Found,No
journey medical corp,Pharmaceuticals,Not Found,Not Found,No
jpm van stralen medicine professional corp,Pharmaceuticals,Not Found,Not Found,No
jubilant draximage inc,Pharmaceuticals,Not Found,Not Found,No
jubilant pharmova ltd,Pharmaceuticals,"$132M, Not Found",https://markets.ft.com/data/announce/detail?dockey=600-202510100952PR_NEWS_USPRX____SF95167-1,No
jubilant therapeutics inc,Biotechnology,Not Found,Not Found,Yes
jubilee mission medical college and research institute,Others,Not Found,Not Found,No
juggat pharma,Pharmaceuticals,Not Found,Not Found,No
juggat pharma ltd,Pharmaceuticals,Not Found,Not Found,No
jules bordet institute,Others,Not Found,Not Found,No
julius center for health sciences and primary care,Others,Not Found,Not Found,No
julius clinical research bv,Pharmaceuticals,Not Found,Not Found,Yes
julius-maximilians university,Others,Not Found,Not Found,No
jumpcan pharmaceutical group co ltd,Pharmaceuticals,Not Found,Not Found,No
Juniper Pharmaceuticals Inc (inactive),Pharmaceuticals,"$139.6M, Acquired",https://www.prnewswire.com/news-releases/juniper-pharmaceuticals-signs-definitive-agreement-to-be-acquired-by-catalent-inc-for-11-50-per-share-in-cash-300675731.html,No
juno pharmaceuticals inc,Pharmaceuticals,Not Found,Not Found,No
junshi runjia (shanghai) pharmaceutical technology co ltd,Pharmaceuticals,Not Found,Not Found,No
juntendo university hospital,Others,Not Found,Not Found,No
juntendo university nerima hospital,Others,Not Found,Not Found,No
juntendo university school of medicine,Others,Not Found,Not Found,No
jupiter ayurveda medical college & tarini ayurved hospital,Others,Not Found,Not Found,No
jupiter life line hospitals ltd,Others,Not Found,Not Found,No
jupiter medical center inc,Others,Not Found,Not Found,No
jupiter neurosciences inc,Biotechnology,"$55.733M, IPO",https://finance.yahoo.com/quote/JUNS/,No
jupiter wellness inc,Pharmaceuticals,"$30M, Post IPO equity",https://www.linkedin.com/company/jupiterwellness,No
juronghealth simulation & clinical education centre,Others,Not Found,Not Found,No
justus liebig university giessen,Others,Not Found,Not Found,No
"juxian people""s hospital",Others,Not Found,Not Found,No
jyoti garule government ayurved collage and hospital nanded,Not Found,Not Found,Not Found,Unknown
k agro-innovate institute,Pharmaceuticals,Not Found,Not Found,No
k m shah dental college and hospital,Not Found,Not Found,Not Found,Unknown
k-group alpha inc,Not Found,Not Found,Not Found,Unknown
k-pax pharmaceuticals inc (inactive),Pharmaceuticals,Not Found,Not Found,No
k.j. somaiya medical college and research centre,Others,Not Found,Not Found,No
k.l.e. academy of higher education & research,Pharmaceuticals,Not Found,Not Found,No
k.u. leuven research & development,Not Found,Not Found,Not Found,Unknown
k36 therapeutics inc,Biotechnology,Not Found,Not Found,No
"kaher''s shri bm kankanawadi ayurveda mahavidyalaya, belagavi post graduate studies and research centre",Others,Not Found,Not Found,No
kala bio inc,Biotechnology,Not Found,Not Found,No
kare biosciences inc,Biotechnology,"$750K, Not Found",https://synapse.patsnap.com/organization/5d94f57631ff40b4675183c5011fabc2,Yes
kazm pharmaceuticals inc,Pharmaceuticals,Not Found,Not Found,Yes
kbc split,Others,Not Found,Not Found,Yes
kbc zagreb,Others,Not Found,Not Found,No
kbc zemun,Others,Not Found,Not Found,No
kbp biosciences co ltd,Biotechnology,"$76M, Series A",https://www.crunchbase.com/organization/kbp-biosciences,No
kd medical college hospital and research center,Others,Not Found,Not Found,No
kem hospital,Others,Not Found,Not Found,No
kemri wellcome trust research programme,Others,Not Found,Not Found,No
kgk science inc,Not Found,Not Found,Not Found,Unknown
kims hospital,Not Found,Not Found,Not Found,Unknown
kims pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,Yes
kims sunshine hospitals,Others,Not Found,Not Found,No
kk women's and children's hospital,Others,Not Found,Not Found,No
kle academy of higher education and research,Pharmaceuticals,Not Found,Not Found,No
kle ayurveda hospital,Others,Not Found,Not Found,No
"kle college of pharmacy, belagavi",Pharmaceuticals,Not Found,Not Found,No
kle jagadguru gangadhar mahaswamigalu moorsavirmath medical college and hospital,Others,Not Found,Not Found,No
kle university''s institute of physiotherapy,Others,Not Found,Not Found,Yes
kle viswanath katti institute of dental sciences,Others,Not Found,Not Found,No
klm laboratories pvt ltd,Pharmaceuticals,Not Found,Not Found,No
kmc hospital,Others,Not Found,Not Found,No
kmch institute of health sciences and research,Others,Not Found,Not Found,No
kmct dental college,Others,Not Found,Not Found,No
kmct medical college,Not Found,Not Found,Not Found,Unknown
kms health center pvt ltd,Pharmaceuticals,Not Found,Not Found,No
kolon pharma co ltd,Pharmaceuticals,Not Found,Not Found,No
kpc medical college & hospital,Others,Not Found,Not Found,No
kpc pharmaceuticals inc,Pharmaceuticals,Not Found,Not Found,No
kr hospitals,Others,Not Found,Not Found,No
krl hospital,Others,Not Found,Not Found,No
ks hegde medical academy,Others,Not Found,Not Found,No
ks pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
ksq therapeutics inc,Biotechnology,"$80M, Series C",https://www.linkedin.com/company/ksq-therapeutics-inc-,Yes
kvg ayurveda medical college & hospital,Others,Not Found,Not Found,No
kvg ayurveda pharma and research centre,Pharmaceuticals,Not Found,Not Found,No
kvg dental college & hospital,Others,Not Found,Not Found,No
kvt-study group,Pharmaceuticals,Not Found,Not Found,No
kandy therapeutics ltd,Biotechnology,"$34M, Series C",https://adventls.com/portfolio/kandy-therapeutics-2020/,No
